system,node_key,indicator,top_feature,depth,n_ratings,chi2,kl,cov94,obs_p0,obs_p1,obs_p2,obs_p3,obs_p4,obs_p5,obs_p6,pred_p0,pred_p1,pred_p2,pred_p3,pred_p4,pred_p5,pred_p6
Chicken,Global Workspace Theory > Representationality > Isomorphic Representations > Somatotopic Neural Maps,Somatotopic Neural Maps,Representationality,3,2,6.651408743081503,1.457614885654385,True,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.2555379269398382,0.08251457031230434,0.10342765556483902,0.1619490433942751,0.14118195396207206,0.13098908999872613,0.12439975982794532
Chicken,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Adaptive Learning,Adaptive Learning,Selective Attention,3,2,5.532067418194478,1.3240633599266056,True,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.2544114897525477,0.08234843924918073,0.10328157096240939,0.16186037067118575,0.14162170386264622,0.13152437951274698,0.12495204598928321
Chicken,Global Workspace Theory > Selective Attention > Performance Sensitivity > Coupling,Coupling,Selective Attention,3,2,5.952315863139785,1.3803160092252527,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25149906447633824,0.08204244715893545,0.10319082957033396,0.16230039589298018,0.14218091515286962,0.13244424213545872,0.1263421056130837
Chicken,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Feature Binding,Feature Binding,Selective Attention,3,2,9.010884977011507,1.699044493611478,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.24725868804056617,0.08142966406556752,0.10265640926822714,0.1621881877913791,0.1429886696401444,0.13389515296144266,0.12958322823267296
Chicken,Global Workspace Theory > Selective Attention > Adaptive Focus > Goal Focus Shifts,Goal Focus Shifts,Selective Attention,3,2,6.039647371892739,1.3912380424517652,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24876712963707368,0.08153305257548647,0.10287721320149111,0.1623179137490285,0.1428859951824446,0.13362180874332064,0.12799688691115516
Chicken,Global Workspace Theory > Selective Attention > Adaptive Focus > Inattentional Blindness,Inattentional Blindness,Selective Attention,3,2,6.179346938722585,1.2617801565523326,True,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.24660748613221392,0.08127658243079024,0.10264007254952147,0.16231373756100004,0.1432058411499031,0.1343356918242819,0.12962058835228946
Chicken,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture > Informational Bottleneck,Informational Bottleneck,Selective Attention,3,2,10.316664316012671,1.8178059873146628,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24484247787987928,0.08100684134984691,0.10246164427896236,0.1623816277431412,0.14359372579448945,0.13503529174568826,0.13067839120799252
Chicken,Global Workspace Theory > Selective Attention > Performance Sensitivity > Performance Degradation,Performance Degradation,Selective Attention,3,2,4.63412866384879,1.19668207407976,True,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25724255821146286,0.08274301658707821,0.10364494103941743,0.1619371060548037,0.14098366365521614,0.1304475357866071,0.12300117866541468
Chicken,Global Workspace Theory > Selective Attention > Performance Sensitivity > Priming Enhancement,Priming Enhancement,Selective Attention,3,2,7.1751134278658535,1.4662652607249218,True,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.25149906447633824,0.08204244715893545,0.10319082957033396,0.16230039589298018,0.14218091515286962,0.13244424213545872,0.1263421056130837
Chicken,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture > Resource Adaptation,Resource Adaptation,Selective Attention,3,2,5.904627104051194,1.3743011168258117,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2530163629066046,0.08230502703605057,0.10329023151898285,0.16213293859983316,0.141862936116023,0.13177631741168777,0.12561618641081806
