seed_idx,rung,rung_id,rung_description,fit_type,replicate_id,seed,sub_seed,system,system_raw,root_z_true,log_L0,log_L1,log_B,log_B_eff,rho_collapsed,rho,brier,log_score,brier_improvement_vs_prior,log_score_improvement_vs_prior,evidence_category,correct_sign,classified_present_at_0p5,brier_improvement,log_score_improvement,sweep_beta_pres,sweep_beta_abs,unique_observation_values,mean_leaf_loglik_z0,mean_leaf_loglik_z1
449,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,449,20260511,469261858,Chicken,Chicken,0,-24.755094586605267,-25.12478943906135,-0.3696948524560817,-0.3696948524560817,0.1214113160197798,0.1214113160197798,0.014740707657654837,-0.12943842712706535,0.013037070120122939,0.05288312966688927,ambiguous,True,False,0.013037070120122939,0.05288312966688927,0.6,0.4,"0,1",-6.380665160856086,-11.901488246793162
449,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,449,20260511,469261858,LLMs,2024 Leading Chat LLMs,1,-36.89730426740915,-36.527766047514994,0.36953821989415303,0.36953821989415303,0.22445344617881466,0.22445344617881466,0.6014724571439167,-1.4940869599900666,0.0929719873005278,0.2976725092379884,ambiguous,True,False,0.0929719873005278,0.2976725092379884,0.6,0.4,"0,1",-12.637597991584773,-5.644555416064476
450,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,450,20260511,470261861,Chicken,Chicken,1,-27.90994652524929,-27.54109332842569,0.3688531968236006,0.3688531968236006,0.22433422391515467,0.22433422391515467,0.6016573961893054,-1.4946182681092919,0.09278704825513917,0.2971412011187631,ambiguous,True,False,0.09278704825513917,0.2971412011187631,0.6,0.4,"0,1",-11.71746081059526,-6.564692597053989
450,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,450,20260511,470261861,LLMs,2024 Leading Chat LLMs,0,-24.599057781883527,-24.968227612026045,-0.3691698301425177,-0.3691698301425177,0.12146733160216229,0.12146733160216229,0.014754312646549654,-0.12950218548083603,0.013023465131228122,0.05281937131311859,ambiguous,True,False,0.013023465131228122,0.05281937131311859,0.6,0.4,"0,1",-6.012610288460282,-12.269543119188967
451,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,451,20260511,471261864,Chicken,Chicken,0,-33.694523299509285,-33.6948371731737,-0.00031387366441748554,-0.00031387366441748554,0.16662307766300216,0.16662307766300216,0.02776325000989085,-0.1822692513575104,1.4527767886927945e-05,5.230543644421659e-05,ambiguous,True,False,1.4527767886927945e-05,5.230543644421659e-05,0.6,0.4,"0,1",-9.141076703824625,-9.141076703824625
451,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,451,20260511,471261864,LLMs,2024 Leading Chat LLMs,1,-42.52510748275041,-42.525741110777574,-0.0006336280271668215,-0.0006336280271668215,0.16657868136026702,0.16657868136026702,0.6945910943631913,-1.7922875204609683,-0.00014664991874679956,-0.0005280512329133291,ambiguous,False,False,-0.00014664991874679956,-0.0005280512329133291,0.6,0.4,"0,1",-7.852884650439306,-10.429268757209941
452,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,452,20260511,472261867,Chicken,Chicken,1,-33.81590578955789,-33.56997150039783,0.24593428916006133,0.24593428916006133,0.2036714617347572,0.2036714617347572,0.6341391408556581,-1.5912470650499546,0.060305303588786385,0.20051240417810035,ambiguous,True,False,0.060305303588786385,0.20051240417810035,0.6,0.4,"0,1",-10.613296193407844,-7.668857214241404
452,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,452,20260511,472261867,LLMs,2024 Leading Chat LLMs,0,-36.63763647370551,-36.63710462466773,0.0005318490377845819,0.0005318490377845819,0.1667405476846891,0.1667405476846891,0.02780241024219008,-0.18241021794586532,-2.4632464412303878e-05,-8.866115191069612e-05,ambiguous,False,False,-2.4632464412303878e-05,-8.866115191069612e-05,0.6,0.4,"0,1",-10.061213884814137,-8.220939522835112
453,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,453,20260511,473261870,Chicken,Chicken,0,-36.794786458733846,-36.79515571553159,-0.0003692567977466865,-0.0003692567977466865,0.16661538731264564,0.16661538731264564,0.027760687289342917,-0.18226002346234366,1.7090488434859386e-05,6.153333161096342e-05,ambiguous,True,False,1.7090488434859386e-05,6.153333161096342e-05,0.6,0.4,"0,1",-8.588994395230916,-9.693159012418331
453,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,453,20260511,473261870,LLMs,2024 Leading Chat LLMs,1,-30.766620285475295,-30.890167669670795,-0.1235473841955006,-0.1235473841955006,0.15020612576419357,0.15020612576419357,0.7221496286887016,-1.8957467564345245,-0.027705184244257053,-0.10398728720646955,ambiguous,False,False,-0.027705184244257053,-0.10398728720646955,0.6,0.4,"0,1",-7.852884650439306,-10.429268757209943
454,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,454,20260511,474261873,Chicken,Chicken,1,-27.96251937356992,-27.962519519010367,-1.4544044901754205e-07,-1.4544044901754205e-07,0.16666664646660528,0.16666664646660528,0.6944444781112137,-1.7917595904284307,-3.366676915028677e-08,-1.2120037573559728e-07,ambiguous,False,False,-3.366676915028677e-08,-1.2120037573559728e-07,0.6,0.4,"0,1",-9.141076703824623,-9.141076703824623
454,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,454,20260511,474261873,LLMs,2024 Leading Chat LLMs,0,-33.566930604962664,-33.81218561813911,-0.24525501317644682,-0.24525501317644682,0.13532283476262966,0.13532283476262966,0.01831226960819397,-0.14539906109270645,0.009465508169583806,0.03692249570124817,ambiguous,True,False,0.009465508169583806,0.03692249570124817,0.6,0.4,"0,1",-8.036912086637209,-10.245241321012038
455,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,455,20260511,475261876,Chicken,Chicken,0,-24.892968013349762,-25.13890520791642,-0.24593719456665752,-0.24593719456665752,0.13524303218868128,0.13524303218868128,0.01829067775558868,-0.14530677359533373,0.009487100022189096,0.03701478319862089,ambiguous,True,False,0.009487100022189096,0.03701478319862089,0.6,0.4,"0,1",-7.116774905647697,-11.165378502001554
455,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,455,20260511,475261876,LLMs,2024 Leading Chat LLMs,1,-30.594621260295373,-30.59409332728082,0.0005279330145526728,0.0005279330145526728,0.16674000360042512,0.16674000360042512,0.6943222215998195,-1.7913195444066201,0.00012222284462504174,0.000439924821434845,ambiguous,True,False,0.00012222284462504174,0.000439924821434845,0.6,0.4,"0,1",-9.325104140022528,-8.957049267626722
456,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,456,20260511,476261879,Chicken,Chicken,1,-45.488688763549796,-45.611551126106036,-0.12286236255624061,-0.12286236255624061,0.15029358578795393,0.15029358578795393,0.7220009903530932,-1.8951646591953746,-0.027556545908648644,-0.10340518996731962,ambiguous,False,False,-0.027556545908648644,-0.10340518996731962,0.6,0.4,"0,1",-8.773021831428819,-9.50913157622043
456,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,456,20260511,476261879,LLMs,2024 Leading Chat LLMs,0,-27.677937030539024,-27.924242692161698,-0.24630566162267442,-0.24630566162267442,0.13519994489040935,0.13519994489040935,0.018279025098369723,-0.14525694893189697,0.009498752679408053,0.03706460786205765,ambiguous,True,False,0.009498752679408053,0.03706460786205765,0.6,0.4,"0,1",-6.564692597053989,-11.71746081059526
457,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,457,20260511,477261882,Chicken,Chicken,0,-21.95042425015877,-22.19688952131048,-0.24646527115171324,-0.24646527115171324,0.1351812842840305,0.1351812842840305,0.018273979620679875,-0.14523537122160113,0.009503798157097901,0.03708618557235349,ambiguous,True,False,0.009503798157097901,0.03708618557235349,0.6,0.4,"0,1",-6.932747469449795,-11.349405938199455
457,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,457,20260511,477261882,LLMs,2024 Leading Chat LLMs,1,-33.569153628503635,-33.81593428334457,-0.2467806548409328,-0.2467806548409328,0.13514441786906592,0.13514441786906592,0.7479751779430368,-2.0014113103382396,-0.053530733498592276,-0.20965184111018464,ambiguous,False,False,-0.053530733498592276,-0.20965184111018464,0.6,0.4,"0,1",-6.564692597053988,-11.71746081059526
458,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,458,20260511,478261885,Chicken,Chicken,1,-36.91904502359591,-36.6725804752906,0.24646454830531184,0.24646454830531184,0.20375747765974206,0.20375747765974206,0.6340021543827762,-1.5908248273640866,0.06044229006166835,0.20093464186396837,ambiguous,True,False,0.06044229006166835,0.20093464186396837,0.6,0.4,"0,1",-11.165378502001552,-7.116774905647697
458,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,458,20260511,478261885,LLMs,2024 Leading Chat LLMs,0,-21.888590300797297,-21.642123137035128,0.24646716376216915,0.24646716376216915,0.20375790199275373,0.20375790199275373,0.04151728262448864,-0.22785199615474508,-0.01373950484671086,-0.04553043936079046,ambiguous,False,False,-0.01373950484671086,-0.04553043936079046,0.6,0.4,"0,1",-11.717460810595261,-6.564692597053989
459,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,459,20260511,479261888,Chicken,Chicken,0,-36.375498079309246,-36.745562416614526,-0.3700643373052799,-0.3700643373052799,0.12137190835903681,0.12137190835903681,0.01473114013871443,-0.12939357476588112,0.013046637639063345,0.0529279820280735,ambiguous,True,False,0.013046637639063345,0.0529279820280735,0.6,0.4,"0,1",-5.644555416064476,-12.637597991584773
459,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,459,20260511,479261888,LLMs,2024 Leading Chat LLMs,1,-33.692677207912794,-33.69320252110724,-0.0005253131944442657,-0.0005253131944442657,0.1665937192758581,0.1665937192758581,0.6945660287504473,-1.7921972493846572,-0.00012158430600273107,-0.0004377801566022299,ambiguous,False,False,-0.00012158430600273107,-0.0004377801566022299,0.6,0.4,"0,1",-9.50913157622043,-8.773021831428819
460,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,460,20260511,480261891,Chicken,Chicken,1,-19.12922570499384,-19.129226723084336,-1.0180904972401095e-06,-1.0180904972401095e-06,0.1666665252652567,0.1666665252652567,0.694444680113481,-1.7917603176368748,-2.3566903650795723e-07,-8.484088198645878e-07,ambiguous,False,False,-2.3566903650795723e-07,-8.484088198645878e-07,0.6,0.4,"0,1",-8.957049267626722,-9.325104140022528
460,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,460,20260511,480261891,LLMs,2024 Leading Chat LLMs,0,-27.66671848123167,-27.78942595341671,-0.12270747218504141,-0.12270747218504141,0.1503133671999031,0.1503133671999031,0.022594108358972905,-0.16288766476627256,0.005183669418804871,0.01943389202768206,ambiguous,True,False,0.005183669418804871,0.01943389202768206,0.6,0.4,"0,1",-7.668857214241404,-10.613296193407844
461,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,461,20260511,481261894,Chicken,Chicken,0,-39.68448676158074,-39.31436904819126,0.37011771338948307,0.37011771338948307,0.2245543370927236,0.2245543370927236,0.05042465030715254,-0.2543173659934427,-0.022646872529374765,-0.07199580919948806,ambiguous,False,False,-0.022646872529374765,-0.07199580919948806,0.6,0.4,"0,1",-12.821625427782674,-5.460527979866574
461,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,461,20260511,481261894,LLMs,2024 Leading Chat LLMs,1,-39.737440047643766,-39.73707434395803,0.00036570368573762835,0.00036570368573762835,0.16671746503705895,0.16671746503705895,0.694359783074265,-1.7914547254448052,8.466137017948405e-05,0.00030474378324973905,ambiguous,True,False,8.466137017948405e-05,0.00030474378324973905,0.6,0.4,"0,1",-9.141076703824623,-9.141076703824623
462,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,462,20260511,482261897,Chicken,Chicken,1,-24.861797107280044,-24.86179797993009,-8.726500446698537e-07,-8.726500446698537e-07,0.16666654546530682,0.16666654546530682,0.6944446464467255,-1.7917601964364784,-2.0200228101341366e-07,-7.272084234788423e-07,ambiguous,False,False,-2.0200228101341366e-07,-7.272084234788423e-07,0.6,0.4,"0,1",-8.957049267626722,-9.325104140022527
462,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,462,20260511,482261897,LLMs,2024 Leading Chat LLMs,0,-36.73872274615114,-36.36955089353053,0.36917185262061025,0.36917185262061025,0.2243896775648545,0.2243896775648545,0.05035072739765937,-0.2541050467347651,-0.022572949619881592,-0.07178348994081046,ambiguous,False,False,-0.022572949619881592,-0.07178348994081046,0.6,0.4,"0,1",-12.269543119188967,-6.012610288460282
463,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,463,20260511,483261900,Chicken,Chicken,0,-41.58157664197799,-42.01055155528022,-0.42897491330223403,-0.42897491330223403,0.11522844702082767,0.11522844702082767,0.01327759500283169,-0.12242579952298917,0.014500182774946087,0.05989575727096545,ambiguous,True,False,0.014500182774946087,0.05989575727096545,0.6,0.4,"0,1",-5.276500543668671,-13.005652863980579
463,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,463,20260511,483261900,LLMs,2024 Leading Chat LLMs,1,-28.05027833615635,-27.5578786304062,0.4923997057501488,0.4923997057501488,0.2465610789875878,0.2465610789875878,0.5676702076963479,-1.4001455312535058,0.12677423674809662,0.39161393797454913,ambiguous,True,False,0.12677423674809662,0.39161393797454913,0.6,0.4,"0,1",-12.821625427782674,-5.460527979866574
464,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,464,20260511,484261903,Chicken,Chicken,1,-33.831693331535604,-33.70883033342987,0.12286299810573098,0.12286299810573098,0.1844363706757196,0.1844363706757196,0.6651440334765922,-1.6904507493707464,0.029300410967852297,0.1013087198573086,ambiguous,True,False,0.029300410967852297,0.1013087198573086,0.6,0.4,"0,1",-9.50913157622043,-8.773021831428819
464,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,464,20260511,484261903,LLMs,2024 Leading Chat LLMs,0,-30.603423050588063,-30.72702007432747,-0.12359702373940706,-0.12359702373940706,0.15019978967208103,0.15019978967208103,0.02255997681753738,-0.16275400379860996,0.005217800960240396,0.019567552995344656,ambiguous,True,False,0.005217800960240396,0.019567552995344656,0.6,0.4,"0,1",-8.220939522835112,-10.061213884814137
465,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,465,20260511,485261906,Chicken,Chicken,0,-28.050276773627484,-27.557875333787273,0.49240143984021145,0.49240143984021145,0.24656140112740912,0.24656140112740912,0.06079252452591115,-0.2831077521289503,-0.03301474674813337,-0.10078619533499567,ambiguous,False,False,-0.03301474674813337,-0.10078619533499567,0.6,0.4,"0,1",-13.18968030017848,-5.092473107470768
465,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,465,20260511,485261906,LLMs,2024 Leading Chat LLMs,1,-33.44674001332899,-33.93913971565469,-0.49239970232569874,-0.49239970232569874,0.10891834302784541,0.10891834302784541,0.7940265193922406,-2.2171568240370103,-0.09958207494779603,-0.42539735480895535,ambiguous,False,False,-0.09958207494779603,-0.42539735480895535,0.6,0.4,"0,1",-5.4605279798665745,-12.821625427782674
466,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,466,20260511,486261909,Chicken,Chicken,1,-33.559616490805695,-33.68284563203732,-0.12322914123162576,-0.12322914123162576,0.1502467521693838,0.1502467521693838,0.7220805821986807,-1.8954763219775992,-0.027636137754236123,-0.10371685274954423,ambiguous,False,False,-0.027636137754236123,-0.10371685274954423,0.6,0.4,"0,1",-8.77302183142882,-9.50913157622043
466,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,466,20260511,486261909,LLMs,2024 Leading Chat LLMs,0,-42.38337071628863,-42.506021216689334,-0.12265050040070236,-0.12265050040070236,0.15032064373893694,0.15032064373893694,0.022596295934088403,-0.16289622859428926,0.0051814818436893735,0.01942532819966536,ambiguous,True,False,0.0051814818436893735,0.01942532819966536,0.6,0.4,"0,1",-8.588994395230916,-9.693159012418331
467,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,467,20260511,487261912,Chicken,Chicken,0,-33.713762683496356,-33.83699123798381,-0.12322855448745429,-0.12322855448745429,0.1502468270805916,0.1502468270805916,0.02257410904778519,-0.162809356468301,0.005203668729992585,0.019512200325653623,ambiguous,True,False,0.005203668729992585,0.019512200325653623,0.6,0.4,"0,1",-8.773021831428819,-9.50913157622043
467,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,467,20260511,487261912,LLMs,2024 Leading Chat LLMs,1,-33.57120989491001,-33.81730596521344,-0.24609607030343028,-0.24609607030343028,0.13522445237396194,0.13522445237396194,0.747836747771914,-2.0008192709724515,-0.05339230332746947,-0.20905980174439653,ambiguous,False,False,-0.05339230332746947,-0.20905980174439653,0.6,0.4,"0,1",-7.668857214241404,-10.613296193407844
468,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,468,20260511,488261915,Chicken,Chicken,1,-27.682745672179678,-27.92889584834141,-0.24615017616173063,-0.24615017616173063,0.13521812542470055,0.13521812542470055,0.7478476905939689,-2.0008660605668567,-0.05340324614952441,-0.20910659133880172,ambiguous,False,False,-0.05340324614952441,-0.20910659133880172,0.6,0.4,"0,1",-7.3008023418456,-10.98135106580365
468,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,468,20260511,488261915,LLMs,2024 Leading Chat LLMs,0,-27.943201425866537,-27.819599445871926,0.12360197999461064,0.12360197999461064,0.18454755395519848,0.18454755395519848,0.03405779967084689,-0.20401217125797913,-0.006280021893069115,-0.02169061446402451,ambiguous,False,False,-0.006280021893069115,-0.02169061446402451,0.6,0.4,"0,1",-10.98135106580365,-7.300802341845599
469,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,469,20260511,489261918,Chicken,Chicken,0,-21.808773725688024,-22.177944420692874,-0.36917069500485056,-0.36917069500485056,0.12146723931012197,0.12146723931012197,0.01475429022562244,-0.12950208042835618,0.013023487552155336,0.052819476365598445,ambiguous,True,False,0.013023487552155336,0.052819476365598445,0.6,0.4,"0,1",-5.828582852262379,-12.453570555386872
469,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,469,20260511,489261918,LLMs,2024 Leading Chat LLMs,1,-27.682996595987838,-27.929459976399016,-0.24646338041117843,-0.24646338041117843,0.13518150532556272,0.13518150532556272,0.7479110287309597,-2.0011369196598228,-0.053466584286515184,-0.2093774504317678,ambiguous,False,False,-0.053466584286515184,-0.2093774504317678,0.6,0.4,"0,1",-7.300802341845599,-10.981351065803649
470,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,470,20260511,490261921,Chicken,Chicken,1,-24.98503088728979,-24.738566634228604,0.24646425306118402,0.24646425306118402,0.2037574297592303,0.2037574297592303,0.6340022306636272,-1.5908250624500226,0.06044221378081738,0.20093440677803232,ambiguous,True,False,0.06044221378081738,0.20093440677803232,0.6,0.4,"0,1",-11.165378502001552,-7.116774905647697
470,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,470,20260511,490261921,LLMs,2024 Leading Chat LLMs,0,-39.313884870498136,-39.68237142011947,-0.36848654962133764,-0.36848654962133764,0.12154026539042007,0.12154026539042007,0.014772036111173741,-0.12958520665744994,0.013005741666604035,0.052736350136504684,ambiguous,True,False,0.013005741666604035,0.052736350136504684,0.6,0.4,"0,1",-7.3008023418456,-10.981351065803649
471,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,471,20260511,491261924,Chicken,Chicken,0,-39.31642917549316,-39.68497118370136,-0.3685420082081947,-0.3685420082081947,0.12153434429958136,0.12153434429958136,0.014770596844329185,-0.12957846637027395,0.013007180933448591,0.052743090423680666,ambiguous,True,False,0.013007180933448591,0.052743090423680666,0.6,0.4,"0,1",-6.564692597053989,-11.71746081059526
471,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,471,20260511,491261924,LLMs,2024 Leading Chat LLMs,1,-18.944157007231944,-18.69769275417072,0.2464642530612231,0.2464642530612231,0.20375742975923666,0.20375742975923666,0.634002230663617,-1.5908250624499916,0.06044221378082748,0.2009344067780634,ambiguous,True,False,0.06044221378082748,0.2009344067780634,0.6,0.4,"0,1",-11.165378502001552,-7.116774905647697
472,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,472,20260511,492261927,Chicken,Chicken,1,-45.30758078003683,-45.30842185950617,-0.0008410794693389789,-0.0008410794693389789,0.16654988282208547,0.16654988282208547,0.6946390978238794,-1.792460417902675,-0.000194653379434917,-0.0007009486746201166,ambiguous,False,False,-0.000194653379434917,-0.0007009486746201166,0.6,0.4,"0,1",-9.141076703824623,-9.141076703824623
472,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,472,20260511,492261927,LLMs,2024 Leading Chat LLMs,0,-30.83740255266872,-30.345367542196314,0.4920350104724065,0.4920350104724065,0.2464933362771618,0.2464933362771618,0.06075896482904597,-0.2830174172614762,-0.03298118705126819,-0.1006958604675216,ambiguous,False,False,-0.03298118705126819,-0.1006958604675216,0.6,0.4,"0,1",-13.005652863980579,-5.276500543668671
473,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,473,20260511,493261930,Chicken,Chicken,0,-27.681106997087124,-27.927045211925886,-0.24593821483876255,-0.24593821483876255,0.13524291286550083,0.13524291286550083,0.01829064548034545,-0.14530663561070145,0.009487132297432328,0.03701492118325317,ambiguous,True,False,0.009487132297432328,0.03701492118325317,0.6,0.4,"0,1",-6.932747469449794,-11.349405938199455
473,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,473,20260511,493261930,LLMs,2024 Leading Chat LLMs,1,-24.842853152622435,-24.720148739072087,0.12270441355034833,0.12270441355034833,0.18441251764473085,0.18441251764473085,0.6651829413746064,-1.6905800870576817,0.029261503069838102,0.10117938217037326,ambiguous,True,False,0.029261503069838102,0.10117938217037326,0.6,0.4,"0,1",-10.061213884814137,-8.220939522835113
474,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,474,20260511,494261933,Chicken,Chicken,1,-36.656047088862515,-36.77928467381354,-0.12323758495102766,-0.12323758495102766,0.15024567414040357,0.15024567414040357,0.7220824143170972,-1.895483497060136,-0.027637969872652657,-0.10372402783208101,ambiguous,False,False,-0.027637969872652657,-0.10372402783208101,0.6,0.4,"0,1",-7.116774905647696,-11.165378502001552
474,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,474,20260511,494261933,LLMs,2024 Leading Chat LLMs,0,-27.02853666472462,-26.96932675971015,0.059209905014469655,0.059209905014469655,0.1750533392487765,0.1750533392487765,0.030643671582147234,-0.192436548372473,-0.0028658938043694578,-0.01011499157851839,ambiguous,False,False,-0.0028658938043694578,-0.01011499157851839,0.6,0.4,"0,1",-9.50913157622043,-8.77302183142882
475,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,475,20260511,495261936,Chicken,Chicken,0,-27.806231594989185,-27.806229704248622,1.8907405632262453e-06,1.8907405632262453e-06,0.16666692926968815,0.16666692926968815,0.027777865312187233,-0.18232187191763005,-8.753440945696855e-08,-3.151236754317388e-07,ambiguous,False,False,-8.753440945696855e-08,-3.151236754317388e-07,0.6,0.4,"0,1",-9.50913157622043,-8.773021831428819
475,L2_sweep,L2_sweep__0p60_0p40,toy depth-3 lower-edge gap sweep with root-to-top edges fixed at 0.90/0.10,no_fit_exact_dp,475,20260511,495261936,LLMs,2024 Leading Chat LLMs,1,-33.570829650711815,-33.8176606192958,-0.24683096858398557,-0.24683096858398557,0.13513853728639427,0.13513853728639427,0.7479853496871177,-2.0014548246077144,-0.05354090524267319,-0.20969535537965944,ambiguous,False,False,-0.05354090524267319,-0.20969535537965944,0.6,0.4,"0,1",-6.932747469449795,-11.349405938199455
