rung,rung_description,beta_profile,replicate_id,replicate_seed,system,system_raw,root_z_true,log_L0,log_L1,log_B_eff,rho,evidence_category,correct_sign,decisive_for_true_root,log_score_improvement,brier_improvement,n_top_children,n_top_present,log_B_top_latent,log_B_top_min,log_B_top_max,top_latent_category,n_observed_leaves,n_observed_ratings,n_raters
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,435,20260946,LLMs,2024 Leading Chat LLMs,1,-271.9778593707514,-272.7630763497317,-0.7852169789803156,0.08358119690515775,ambiguous,False,False,-0.6901772323635575,-0.14537897822133872,7,6,4.925909638518338,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,436,20260947,Chicken,Chicken,1,-286.04537868328714,-287.05452089728425,-1.0091422139971087,0.06795216565184178,ambiguous,False,False,-0.8971917984088575,-0.17426872106864721,7,5,2.1155805882957086,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,436,20260947,LLMs,2024 Leading Chat LLMs,0,-281.4081785811068,-281.9884574003864,-0.580278819279556,0.10067773826418948,ambiguous,True,False,0.07620771494142314,0.017641770795785133,7,4,-0.3693260614922922,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,437,20260948,Chicken,Chicken,0,-311.82884638404767,-311.40073538607487,0.4281109979727944,0.23481369736718946,ambiguous,False,False,-0.0853143851576112,-0.027359694693472263,7,4,-2.4487676031721275,-6.400011321753554,5.293634418643655,moderate_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,437,20260948,LLMs,2024 Leading Chat LLMs,1,-289.69643028039764,-289.5486406003688,0.1477896800288363,0.188215361799908,ambiguous,True,False,0.12159103893274281,0.035450145626790386,7,4,-1.062473242052237,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,438,20260949,Chicken,Chicken,1,-283.7068161358866,-282.7617653245524,0.9450508113341698,0.3397547998004921,ambiguous,True,False,0.71222837062548,0.25852072005795634,7,5,2.521045696403873,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,438,20260949,LLMs,2024 Leading Chat LLMs,0,-292.4728017035278,-294.5330470880168,-2.060245384489008,0.02485121785290416,moderate_absent,True,True,0.15715633424186004,0.027160194749005273,7,3,-1.430198022177554,-6.400011321753554,5.293634418643655,moderate_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,439,20260950,Chicken,Chicken,0,-294.3899731432149,-294.7871272635694,-0.39715412035451436,0.11851253638912933,ambiguous,True,False,0.05617705789333377,0.013732556496393072,7,4,-1.0624732420522371,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,439,20260950,LLMs,2024 Leading Chat LLMs,1,-301.2888648823497,-299.7424019554666,1.5464629268830663,0.4842614546594112,ambiguous,True,False,1.0666291466867384,0.4284581972944179,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,440,20260951,Chicken,Chicken,1,-290.33968316805687,-289.7867399968836,0.55294317117324,0.25797988383949605,ambiguous,True,False,0.4368858025133906,0.14385059165759673,7,6,2.808727768855654,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,440,20260951,LLMs,2024 Leading Chat LLMs,0,-275.3366430602886,-276.34590164761147,-1.0092585873228472,0.06794479555636308,ambiguous,True,False,0.11195832297891108,0.0231612825345818,7,2,-3.9151046719655547,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,441,20260952,Chicken,Chicken,0,-255.86422980639313,-255.480856860605,0.38337294578812475,0.22687089060011695,ambiguous,False,False,-0.07498766374447069,-0.023692623223912454,7,4,-0.3693260614922922,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,441,20260952,LLMs,2024 Leading Chat LLMs,1,-260.30077624444294,-260.76594176618244,-0.4651655217394932,0.11158984869385734,ambiguous,False,False,-0.4011657254686978,-0.09482815249935872,7,5,-0.3693260614922915,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,442,20260953,Chicken,Chicken,1,-271.6426540733781,-271.4807292371854,0.16192483619266795,0.19038460109697428,ambiguous,True,False,0.1330504327409734,0.03896735030353915,7,5,2.1155805882957086,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,442,20260953,LLMs,2024 Leading Chat LLMs,0,-271.3803991943247,-271.5705305686488,-0.19013137432409621,0.14190350342759514,ambiguous,True,False,0.029282837843460585,0.007641173492752271,7,3,-4.933674252960128,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,443,20260954,Chicken,Chicken,0,-293.3906622282239,-293.9163607717952,-0.5256985435713091,0.1057283559791784,ambiguous,True,False,0.07057585920383236,0.01659929251971791,7,3,-1.4301980221775543,-6.400011321753554,5.293634418643655,moderate_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,443,20260954,LLMs,2024 Leading Chat LLMs,1,-302.2991102896721,-302.6880726656642,-0.3889623759920937,0.11937098381746908,ambiguous,False,False,-0.3337596549330115,-0.08106301969816787,7,5,2.1155805882957086,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,444,20260955,Chicken,Chicken,1,-326.55525586716834,-326.7616564135234,-0.20640054635504157,0.13993397458387988,ambiguous,False,False,-0.17482510850294886,-0.04526912363063762,7,5,2.403262660747491,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,444,20260955,LLMs,2024 Leading Chat LLMs,0,-274.72620522884915,-276.0000943385833,-1.2738891097341707,0.052983949078291105,ambiguous,True,False,0.12788232008520842,0.02497047891784683,7,4,-0.3693260614922922,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,445,20260956,Chicken,Chicken,0,-269.39196404763095,-270.2024042486313,-0.8104402010003469,0.08166939642771419,ambiguous,True,False,0.09712373820973763,0.02110788746491064,7,3,-1.4679383501604,-6.400011321753554,5.293634418643655,moderate_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,445,20260956,LLMs,2024 Leading Chat LLMs,1,-262.55867842257084,-262.89480899515905,-0.33613057258821755,0.12503737429178952,ambiguous,False,False,-0.2873831228073631,-0.07111515194176155,7,4,3.8272973498502285,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,446,20260957,Chicken,Chicken,1,-290.3864000086847,-290.38234452938786,0.004055479296823705,0.1672306893678745,ambiguous,True,False,0.0033784229044138137,0.0009397197137390734,7,4,1.0547086276104463,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,446,20260957,LLMs,2024 Leading Chat LLMs,0,-290.8350189665012,-291.6064216001341,-0.7714026336329312,0.08464541700083765,ambiguous,True,False,0.09387779042338132,0.02061293115853208,7,3,-2.448767603172128,-6.400011321753554,5.293634418643655,moderate_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,447,20260958,Chicken,Chicken,0,-304.0346304550735,-304.2299692168465,-0.19533876177297316,0.14127059764480096,ambiguous,True,False,0.030020135448139723,0.007820396018858533,7,4,0.03613904661587264,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,447,20260958,LLMs,2024 Leading Chat LLMs,1,-306.7793731014667,-308.17448510577617,-1.3951120043094534,0.047220745883826,moderate_absent,False,False,-1.2611624822912284,-0.21334386262972838,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,448,20260959,Chicken,Chicken,1,-296.55530114757653,-296.66735590325266,-0.11205475567612666,0.1516789984729429,ambiguous,False,False,-0.09422937416379717,-0.02520407718742479,7,6,2.808727768855654,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,448,20260959,LLMs,2024 Leading Chat LLMs,0,-275.18052373389355,-275.89926479175364,-0.7187410578600861,0.08881592461377988,ambiguous,True,False,0.08931121326246445,0.019889509312777144,7,3,-3.2219574914056093,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,449,20260960,Chicken,Chicken,0,-267.16701361153997,-268.5028585106393,-1.3358448990993566,0.04995993317930025,moderate_absent,True,True,0.13107043711777502,0.025281782854497628,7,1,-5.994546213645391,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,449,20260960,LLMs,2024 Leading Chat LLMs,1,-294.3684306662019,-293.9773499131296,0.39108075307228773,0.22822568922209474,ambiguous,True,False,0.3143391946162388,0.09880885766773384,7,7,5.293634418643655,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,450,20260961,Chicken,Chicken,1,-290.1611187317176,-290.7105305260838,-0.5494117943662218,0.1035071424195175,ambiguous,False,False,-0.47635519054543485,-0.10925499924837467,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,450,20260961,LLMs,2024 Leading Chat LLMs,0,-282.24569169776515,-283.2301600319887,-0.9844683342235498,0.06953163513794439,ambiguous,True,False,0.11025435531731241,0.022943129492821554,7,1,-4.320569780073718,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,451,20260962,Chicken,Chicken,0,-276.5020577922428,-277.3711806158404,-0.8691228235975927,0.07737488585432828,ambiguous,True,False,0.10178926962040781,0.021790904816807448,7,3,-3.2219574914056093,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,451,20260962,LLMs,2024 Leading Chat LLMs,1,-295.9968983276055,-294.68264753183007,1.314250795775422,0.4267344519404698,ambiguous,True,False,0.9401661176081694,0.365811055852451,7,5,2.521045696403873,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,452,20260963,Chicken,Chicken,1,-305.94506812644784,-304.9009287673764,1.044139359071437,0.3623223653206015,ambiguous,True,False,0.7765385177365371,0.2878116786741322,7,5,2.1155805882957086,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,452,20260963,LLMs,2024 Leading Chat LLMs,0,-245.1202534562577,-246.87278089436484,-1.752527438107137,0.03350552114586793,moderate_absent,True,True,0.14824186392876207,0.026655157830521574,7,3,-1.4301980221775543,-6.400011321753554,5.293634418643655,moderate_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,453,20260964,Chicken,Chicken,0,-285.890698985837,-286.5014727228023,-0.6107737369653137,0.09795010223732263,ambiguous,True,False,0.07923611537175876,0.01818355524947582,7,4,-1.062473242052237,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,453,20260964,LLMs,2024 Leading Chat LLMs,1,-260.8895927420609,-261.6936255226544,-0.8040327805934453,0.08215123968752813,ambiguous,False,False,-0.7074338748487179,-0.14800190236269695,7,5,1.4224334077357634,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,454,20260965,Chicken,Chicken,1,-284.00875205425865,-283.7674152349547,0.24133681930396733,0.20292681665660373,ambiguous,True,False,0.19684959520791456,0.059118784839269134,7,5,1.4224334077357634,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,454,20260965,LLMs,2024 Leading Chat LLMs,0,-332.18766459210315,-331.5836363047914,0.6040282873117349,0.26787915487678204,ambiguous,False,False,-0.12948813288640987,-0.04398146383972121,7,3,-1.4301980221775543,-6.400011321753554,5.293634418643655,moderate_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,455,20260966,Chicken,Chicken,0,-293.4554158759155,-292.56046465215707,0.8949512237584258,0.3286082050448954,ambiguous,False,False,-0.21608085851658793,-0.08020557464505025,7,4,-1.062473242052237,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,455,20260966,LLMs,2024 Leading Chat LLMs,1,-273.2344055620226,-273.5052341660125,-0.27082860398991215,0.1323582639157993,ambiguous,False,False,-0.23048344316777847,-0.05835773775076125,7,6,4.888169310535492,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,456,20260967,Chicken,Chicken,1,-304.1824541232777,-302.4634141568855,1.719039966392188,0.5273731170918842,moderate_present,True,True,1.1519124903439364,0.4710682739970027,7,5,4.232762457958392,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,456,20260967,LLMs,2024 Leading Chat LLMs,0,-290.0791701283623,-289.7467002010356,0.3324699273267129,0.21806678157166282,ambiguous,False,False,-0.06366438371876115,-0.019775343447245526,7,5,-0.3693260614922915,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,457,20260968,Chicken,Chicken,0,-294.5550893626264,-295.7601877514276,-1.2050983888012183,0.05654369760340755,ambiguous,True,False,0.1241163271828473,0.02458058803911218,7,2,-3.9151046719655547,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,457,20260968,LLMs,2024 Leading Chat LLMs,1,-297.6845206570391,-297.01049766252333,0.6740229945157807,0.28182743752421857,ambiguous,True,False,0.5252991502093434,0.1786726149514144,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,458,20260969,Chicken,Chicken,1,-273.79160524860305,-272.800904405181,0.9907008434220756,0.35006873982700876,ambiguous,True,False,0.7421337249512585,0.27203380149439216,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,458,20260969,LLMs,2024 Leading Chat LLMs,0,-269.17011968079595,-270.656512498704,-1.4863928179080403,0.043279561204721484,moderate_absent,True,True,0.13807750411771819,0.02590465735970454,7,1,-5.994546213645391,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,459,20260970,Chicken,Chicken,0,-274.9804242980374,-273.8839832473888,1.0964410506485933,0.37449125436502284,ambiguous,False,False,-0.2868684105484624,-0.11246592181811045,7,1,-3.915104671965553,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,459,20260970,LLMs,2024 Leading Chat LLMs,1,-295.00584651659017,-294.5303069771186,0.47553953947158334,0.2434423877068701,ambiguous,True,False,0.3788845039810378,0.12206502372576267,7,4,1.7478558081703914,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,460,20260971,Chicken,Chicken,1,-316.63686325909026,-314.0334472107118,2.603416048378449,0.7298729622084625,moderate_present,True,True,1.4768746848723877,0.6214758278984138,7,3,-1.1425159497257718,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,460,20260971,LLMs,2024 Leading Chat LLMs,0,-272.10243856782677,-273.8279362032979,-1.7254976354711289,0.034391947783698446,moderate_absent,True,True,0.14732428664104621,0.026594971705421137,7,2,-5.626821433520074,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,461,20260972,Chicken,Chicken,0,-311.81151396808576,-310.66226373163573,1.1492502364500297,0.38694130284502637,ambiguous,False,False,-0.3069730369128004,-0.12194579406962865,7,6,2.115580588295709,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,461,20260972,LLMs,2024 Leading Chat LLMs,1,-275.19320787513055,-275.2208641442144,-0.02765626908382046,0.16286084569560688,ambiguous,False,False,-0.023099680951919055,-0.006357519225030028,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,462,20260973,Chicken,Chicken,1,-301.25376883806246,-299.2528769583824,2.0008918796800685,0.5966326632573529,moderate_present,True,True,1.2753058098345196,0.5317392360935884,7,6,4.925909638518338,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,462,20260973,LLMs,2024 Leading Chat LLMs,0,-267.60055039457825,-268.53624843855624,-0.9356980439779932,0.07275393650310981,ambiguous,True,False,0.1067852488200017,0.022484642501079243,7,3,-3.5473798918402375,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,463,20260974,Chicken,Chicken,0,-273.2626284442566,-274.1051129219626,-0.8424844777059661,0.0792980821192886,ambiguous,True,False,0.0997026111714523,0.02148959194998034,7,3,-3.5473798918402375,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,463,20260974,LLMs,2024 Leading Chat LLMs,1,-314.5633422458377,-312.9987793379213,1.564562907916411,0.48878313115319155,ambiguous,True,False,1.0759230867737346,0.4331017574509096,7,6,4.888169310535492,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,464,20260975,Chicken,Chicken,1,-316.79785043148837,-314.77825081002044,2.0195996214679326,0.6011266530072237,moderate_present,True,True,1.2828098396960232,0.5353444975032248,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,464,20260975,LLMs,2024 Leading Chat LLMs,0,-293.11653120172656,-293.5520736049918,-0.43554240326523086,0.11456057592314449,ambiguous,True,False,0.0606503239729331,0.014653652221935223,7,4,-1.0624732420522371,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,465,20260976,Chicken,Chicken,0,-300.475265520884,-302.26817333441835,-1.7929078135343275,0.0322222353474748,moderate_absent,True,True,0.14956875675988787,0.02673950532698972,7,2,-5.626821433520074,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,465,20260976,LLMs,2024 Leading Chat LLMs,1,-283.0538289781961,-283.4009435720613,-0.34711459386517163,0.12384063002994385,ambiguous,False,False,-0.2970003124745091,-0.07321079714188128,7,5,4.232762457958392,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,466,20260977,Chicken,Chicken,1,-315.93941389116134,-316.073818502158,-0.13440461099668255,0.14882552005499966,ambiguous,False,False,-0.11322119631455418,-0.03005355086519712,7,5,1.4224334077357634,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,466,20260977,LLMs,2024 Leading Chat LLMs,0,-283.72515056198915,-285.00694493391256,-1.2817943719234108,0.05258868832514255,ambiguous,True,False,0.12829960793343959,0.025012207638018792,7,3,-3.5473798918402375,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,467,20260978,Chicken,Chicken,0,-259.7325255932712,-259.00966688223207,0.7228587110391231,0.2918162642921322,ambiguous,False,False,-0.16273014845064354,-0.057378954327637774,7,3,-1.0624732420522351,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,467,20260978,LLMs,2024 Leading Chat LLMs,1,-264.3430418311527,-263.28232504161167,1.0607167895410043,0.36616116911940305,ambiguous,True,False,0.7870777795057042,0.2926927809123626,7,5,4.195022129975546,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,468,20260979,Chicken,Chicken,1,-277.4931948507491,-276.38370994229905,1.1094849084500424,0.37755171309990954,ambiguous,True,False,0.8177117378970821,0.3070025745795872,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,468,20260979,LLMs,2024 Leading Chat LLMs,0,-284.2436065338775,-283.9503874591029,0.29321907477458353,0.21144806822887594,ambiguous,False,False,-0.05523545648128758,-0.016932507779945594,7,2,-5.626821433520074,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,469,20260980,Chicken,Chicken,0,-283.2288675031175,-285.71844575741846,-2.489578254300966,0.016318284348240654,moderate_absent,True,True,0.16586866283620097,0.02751149137370774,7,2,-3.50963956385739,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,469,20260980,LLMs,2024 Leading Chat LLMs,1,-278.75630487883586,-280.2090831706155,-1.452778291779623,0.044692985516503206,moderate_absent,False,False,-1.3161792440165114,-0.2181670474769274,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,470,20260981,Chicken,Chicken,1,-308.8964116721,-309.88298406130014,-0.9865723892001483,0.06939563235264072,ambiguous,False,False,-0.8761718786217654,-0.17158004463989696,7,5,2.403262660747491,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,470,20260981,LLMs,2024 Leading Chat LLMs,0,-290.5793202937369,-291.123242097588,-0.5439218038511058,0.10401768742407626,ambiguous,True,False,0.07248695016324667,0.016958098480724944,7,3,-4.933674252960128,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,471,20260982,Chicken,Chicken,0,-290.81186320468004,-292.41965431010976,-1.607791105429726,0.038522487398805615,moderate_absent,True,True,0.14303745473688137,0.02629379574238664,7,2,-5.626821433520074,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,471,20260982,LLMs,2024 Leading Chat LLMs,1,-294.5099667773101,-294.27292662117225,0.23704015613787988,0.20223272904663578,ambiguous,True,False,0.19342334845485354,0.058011825840066145,7,7,5.293634418643655,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,472,20260983,Chicken,Chicken,1,-290.30916285587074,-289.65595741286035,0.6532054430103926,0.27763315100120894,ambiguous,True,False,0.5103048317817362,0.17263057991200226,7,5,1.7478558081703919,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,472,20260983,LLMs,2024 Leading Chat LLMs,0,-254.88334578933208,-255.23018114676134,-0.3468353574292564,0.12387093151862857,ambiguous,True,False,0.0500796963440199,0.012433770102485007,7,4,1.0169682996276006,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,473,20260984,Chicken,Chicken,0,-272.5847807414369,-274.56509907573474,-1.9803183342978627,0.026863490209659745,moderate_absent,True,True,0.15509064798880107,0.027056130671533292,7,1,-5.994546213645391,-6.400011321753554,5.293634418643655,strong_absent,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,473,20260984,LLMs,2024 Leading Chat LLMs,1,-286.5704365644378,-285.64244670100834,0.9279898634294454,0.3359381897281405,ambiguous,True,False,0.7009313741441248,0.2534663565829054,7,6,4.600487238083709,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,474,20260985,Chicken,Chicken,1,-318.85739551575057,-317.0011659197451,1.8562295960054485,0.561386667984639,moderate_present,True,True,1.2144141060909308,0.5020627894228272,7,6,2.115580588295709,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,474,20260985,LLMs,2024 Leading Chat LLMs,0,-274.0606005545757,-274.8725435460145,-0.8119429914388547,0.08155675871941585,ambiguous,True,False,0.09724638554463427,0.021126272884960762,7,4,-1.0624732420522371,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,475,20260986,Chicken,Chicken,0,-301.9550826586485,-303.0614596431239,-1.1063769844753892,0.06204657992578215,ambiguous,True,False,0.11826656681551416,0.023927999697291303,7,4,-0.3693260614922922,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,475,20260986,LLMs,2024 Leading Chat LLMs,1,-305.08863689809033,-302.54944763597103,2.5391892621192937,0.7170248370119915,moderate_present,True,True,1.4591146704296696,0.6143695015763545,7,7,5.293634418643655,-6.400011321753554,5.293634418643655,strong_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,476,20260987,Chicken,Chicken,1,-270.8204871168507,-270.01764140242744,0.8028457144232561,0.30861715266334416,ambiguous,True,False,0.6161057108187584,0.21643420285310289,7,5,2.1155805882957086,-6.400011321753554,5.293634418643655,moderate_present,50,300,6
3,"actual tree, binary latent leaf with clamped ordinal-probit emission",production_prior_mean,476,20260987,LLMs,2024 Leading Chat LLMs,0,-307.3269162797447,-306.74121326282483,0.5857030169198651,0.2643005269114512,ambiguous,False,False,-0.124612011454449,-0.04207699074789295,7,5,1.4224334077357634,-6.400011321753554,5.293634418643655,ambiguous,50,300,6
