beta_profile,evidence_stage,rung_label,system,root_z_true,n,median_log_B,mean_log_B,q05_log_B,q25_log_B,q75_log_B,q95_log_B,mean_rho,p_correct_sign,p_decisive,balanced_accuracy,balanced_log_score_improvement,evidence_margin_M,pass_fail_label,median_loss_top_to_subfeature,median_loss_subfeature_to_leaf_latent,median_loss_leaf_latent_to_binary_K6,median_loss_binary_perfect_to_binary_K6,median_loss_binary_K6_to_ordinal_binary,median_loss_ordinal_binary_to_three_state
extreme_0p9_0p1,subfeature_observed,,LLMs,1,250,10.763986607498664,10.623285239855594,4.948216482135306,8.29396700667524,13.898648861909475,14.580712568696185,0.9752237682535434,0.988,0.976,0.988,0.9586722499720468,8.955268786717072,pass,-1.4686188722098414,-0.11709842368507628,-3.5279891610784375e-05,-3.5279891610784375e-05,3.527687882609598e-05,0.7952830505359714
extreme_0p9_0p1,subfeature_observed,,LLMs,ALL,500,-1.130649866424507,0.1423674655338287,-14.476806438107422,-10.290269853417072,10.763652322168642,14.567408261461964,0.4885465679162478,0.994,0.982,0.988,0.9586722499720468,8.955268786717072,pass,0.2815573869180157,-0.008123644431648813,4.683568519681103e-07,4.683568519681103e-07,-4.5091709566236204e-07,0.2119212607441625
extreme_0p9_0p1,leaf_latent_observed,,Chicken,0,250,-10.27455888956471,-10.169961821897704,-14.469914358588216,-13.61516810166485,-8.00169991530288,-3.6446731031761317,0.003880330315809731,0.992,0.98,0.99,0.9591577014129506,8.93955782286471,pass,1.45701923195272,0.1116620261893484,2.9510712357350144e-05,2.9510712357350144e-05,-2.9510531433629694e-05,-0.7080759901841418
extreme_0p9_0p1,leaf_latent_observed,,Chicken,1,250,10.59203860076418,10.24557196852276,3.130768970097027,7.869559118140781,13.635939059838861,14.45610744551813,0.9717087516706834,0.992,0.98,0.99,0.9591577014129506,8.93955782286471,pass,-0.999665630528181,-0.11592437413280621,-2.318440788506848e-05,-2.318440788506848e-05,2.318440471071881e-05,0.7827378456433962
extreme_0p9_0p1,leaf_latent_observed,,Chicken,ALL,500,-0.14365357669676548,0.03780507331252869,-14.356260294766427,-10.270171082241916,10.58673812364954,14.378361709129686,0.4877945409932466,0.992,0.98,0.99,0.9591577014129506,8.93955782286471,pass,0.328396116819178,-0.00632174450705314,4.6561937594447045e-07,4.6561937594447045e-07,-4.86887703488037e-07,0.06003184092583069
extreme_0p9_0p1,leaf_latent_observed,,LLMs,0,250,-10.293612375112476,-9.998166207479176,-14.502176422633145,-12.94227880012674,-7.774978719900948,-2.653365888307173,0.0022988391252081676,1.0,0.988,0.99,0.9565670976103632,8.67096376947921,pass,1.2712360180172242,0.10571928152391052,1.5701814557900207e-05,1.5701814557900207e-05,-1.5701812806412363e-05,-0.7297726907007416
extreme_0p9_0p1,leaf_latent_observed,,LLMs,1,250,10.28040168191331,10.227597340187316,3.7166859370429393,8.060245415184848,13.549499157324753,14.502073700971732,0.974187972347778,0.988,0.98,0.99,0.9565670976103632,8.67096376947921,pass,-1.4686188722098414,-0.11709842368507628,-3.5279891610784375e-05,-3.5279891610784375e-05,3.527687882609598e-05,0.7952830505359714
extreme_0p9_0p1,leaf_latent_observed,,LLMs,ALL,500,-1.3411553856884275,0.11471556635407015,-14.351561495165601,-10.289184969863843,10.272683570572354,14.40346690381001,0.48824340573649305,0.994,0.984,0.99,0.9565670976103632,8.67096376947921,pass,0.2815573869180157,-0.008123644431648813,4.683568519681103e-07,4.683568519681103e-07,-4.5091709566236204e-07,0.2119212607441625
extreme_0p9_0p1,binary_perfect_leaf,,Chicken,0,250,-10.27455888956471,-10.169961821897704,-14.469914358588216,-13.61516810166485,-8.00169991530288,-3.6446731031761317,0.003880330315809731,0.992,0.98,0.99,0.9591577014129506,8.93955782286471,pass,1.45701923195272,0.1116620261893484,2.9510712357350144e-05,2.9510712357350144e-05,-2.9510531433629694e-05,-0.7080759901841418
extreme_0p9_0p1,binary_perfect_leaf,,Chicken,1,250,10.59203860076418,10.24557196852276,3.130768970097027,7.869559118140781,13.635939059838861,14.45610744551813,0.9717087516706834,0.992,0.98,0.99,0.9591577014129506,8.93955782286471,pass,-0.999665630528181,-0.11592437413280621,-2.318440788506848e-05,-2.318440788506848e-05,2.318440471071881e-05,0.7827378456433962
extreme_0p9_0p1,binary_perfect_leaf,,Chicken,ALL,500,-0.14365357669676548,0.03780507331252869,-14.356260294766427,-10.270171082241916,10.58673812364954,14.378361709129686,0.4877945409932466,0.992,0.98,0.99,0.9591577014129506,8.93955782286471,pass,0.328396116819178,-0.00632174450705314,4.6561937594447045e-07,4.6561937594447045e-07,-4.86887703488037e-07,0.06003184092583069
extreme_0p9_0p1,binary_perfect_leaf,,LLMs,0,250,-10.293612375112476,-9.998166207479176,-14.502176422633145,-12.94227880012674,-7.774978719900948,-2.653365888307173,0.0022988391252081676,1.0,0.988,0.99,0.9565670976103632,8.67096376947921,pass,1.2712360180172242,0.10571928152391052,1.5701814557900207e-05,1.5701814557900207e-05,-1.5701812806412363e-05,-0.7297726907007416
extreme_0p9_0p1,binary_perfect_leaf,,LLMs,1,250,10.28040168191331,10.227597340187316,3.7166859370429393,8.060245415184848,13.549499157324753,14.502073700971732,0.974187972347778,0.988,0.98,0.99,0.9565670976103632,8.67096376947921,pass,-1.4686188722098414,-0.11709842368507628,-3.5279891610784375e-05,-3.5279891610784375e-05,3.527687882609598e-05,0.7952830505359714
extreme_0p9_0p1,binary_perfect_leaf,,LLMs,ALL,500,-1.3411553856884275,0.11471556635407015,-14.351561495165601,-10.289184969863843,10.272683570572354,14.40346690381001,0.48824340573649305,0.994,0.984,0.99,0.9565670976103632,8.67096376947921,pass,0.2815573869180157,-0.008123644431648813,4.683568519681103e-07,4.683568519681103e-07,-4.5091709566236204e-07,0.2119212607441625
extreme_0p9_0p1,binary_noisy_K6,1X,Chicken,0,250,-10.274521832891836,-10.167747762086982,-14.46988087893916,-13.61513616713475,-8.001717346960998,-3.6446752760684977,0.003923741582128262,0.992,0.98,0.99,0.95909444805784,8.939520766191835,pass,1.45701923195272,0.1116620261893484,2.9510712357350144e-05,2.9510712357350144e-05,-2.9510531433629694e-05,-0.7080759901841418
extreme_0p9_0p1,binary_noisy_K6,1X,Chicken,1,250,10.591990979440165,10.235346987476033,3.131188977988929,7.872572771791411,13.607365002147866,14.452344419200422,0.9716847897379725,0.992,0.98,0.99,0.95909444805784,8.939520766191835,pass,-0.999665630528181,-0.11592437413280621,-2.318440788506848e-05,-2.318440788506848e-05,2.318440471071881e-05,0.7827378456433962
extreme_0p9_0p1,binary_noisy_K6,1X,Chicken,ALL,500,-0.1497805062946469,0.03379961269452471,-14.35607250856111,-10.270130556537808,10.586681031509604,14.378349231023334,0.4878042656600503,0.992,0.98,0.99,0.95909444805784,8.939520766191835,pass,0.328396116819178,-0.00632174450705314,4.6561937594447045e-07,4.6561937594447045e-07,-4.86887703488037e-07,0.06003184092583069
extreme_0p9_0p1,binary_noisy_K6,1X,LLMs,0,250,-10.270162064157027,-9.991368391661165,-14.502463046361008,-12.943039744859892,-7.774951098999722,-2.653666286359071,0.0023009731919106883,1.0,0.988,0.99,0.9565113044493112,8.671050609041526,pass,1.2712360180172242,0.10571928152391052,1.5701814557900207e-05,1.5701814557900207e-05,-1.5701812806412363e-05,-0.7297726907007416
extreme_0p9_0p1,binary_noisy_K6,1X,LLMs,1,250,10.280488521475625,10.223423356538895,3.71673317770508,8.058505818568818,13.54973846715987,14.49013844776379,0.9740804828495898,0.988,0.98,0.99,0.9565113044493112,8.671050609041526,pass,-1.4686188722098414,-0.11709842368507628,-3.5279891610784375e-05,-3.5279891610784375e-05,3.527687882609598e-05,0.7952830505359714
extreme_0p9_0p1,binary_noisy_K6,1X,LLMs,ALL,500,-1.3410487671946,0.11602748243886475,-14.351551599101162,-10.263003789851393,10.272841488946344,14.40339502658126,0.4881907280207502,0.994,0.984,0.99,0.9565113044493112,8.671050609041526,pass,0.2815573869180157,-0.008123644431648813,4.683568519681103e-07,4.683568519681103e-07,-4.5091709566236204e-07,0.2119212607441625
