beta_profile,leaf_key,leaf_name,top_feature_key,top_feature_name,path_length,path_edge_gaps,min_path_gap,product_path_gap_heuristic,path_labels,n_sibling_leaves_under_top,p_leaf_present_R1,p_leaf_present_R0,binary_gap,kl_binary_R1_to_R0,kl_binary_R0_to_R1,sym_kl_binary,tv_binary,hellinger_binary,p_m0_R1,p_m1_R1,p_m2_R1,p_m0_R0,p_m1_R0,p_m2_R0,sym_kl_three_state,hellinger_three_state,sym_kl_ordinal_ref_rater,hellinger_ordinal_ref_rater
production_oracle_median,Global Workspace Theory > Selective Attention > Non-Linear Capabilities > Self-Sustained Activity,Self-Sustained Activity,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.467417;0.467417,0.46741740549876626,0.14188422704708764,strong support / moderately demanding > moderate support / weakly undemanding > moderate support / weakly undemanding,12,0.7631789679587115,0.621294740911624,0.14188422704708759,0.04579950563139361,0.04999227879591628,0.04789589221365494,0.14188422704708759,0.10923709385723288,0.056084201217100976,0.36147366164837497,0.5824421371345241,0.14341767326119403,0.470575171654364,0.38600715508444194,0.09579178442730989,0.1540230339949677,0.061467616009905815,0.1236442435262402
production_oracle_median,Global Workspace Theory > Selective Attention > Adaptive Focus > Task Focus,Task Focus,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.649418;0.475077,0.47507712681532244,0.20036083673759397,strong support / moderately demanding > strong support / moderately demanding > moderate support / moderately demanding,12,0.6943652415848699,0.4940044048472759,0.20036083673759397,0.08231735318585859,0.08690557579081912,0.08461146448833885,0.20036083673759397,0.14514097853861074,0.09341260555147494,0.42444430572731034,0.48214308872121475,0.25603154231395947,0.49992810567752927,0.2440403520085113,0.16922292897667773,0.20417648005010663,0.11124697754603083,0.1660710739683166
production_oracle_median,Global Workspace Theory > Selective Attention > Adaptive Focus > Goal Focus Shifts,Goal Focus Shifts,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.649418;0.475077,0.47507712681532244,0.20036083673759397,strong support / moderately demanding > strong support / moderately demanding > moderate support / moderately demanding,12,0.6943652415848699,0.4940044048472759,0.20036083673759397,0.08231735318585859,0.08690557579081912,0.08461146448833885,0.20036083673759397,0.14514097853861074,0.09341260555147494,0.42444430572731034,0.48214308872121475,0.25603154231395947,0.49992810567752927,0.2440403520085113,0.16922292897667773,0.20417648005010663,0.11124697754603083,0.1660710739683166
production_oracle_median,Global Workspace Theory > Selective Attention > Adaptive Focus > Inattentional Blindness,Inattentional Blindness,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.649418;0.46471,0.464710012150248,0.1959885703168274,strong support / moderately demanding > strong support / moderately demanding > moderate support / weakly demanding,12,0.6478314270213146,0.4518428567044871,0.19598857031682748,0.07759340754815833,0.07973604568088241,0.07866472661452037,0.19598857031682748,0.13999426784710006,0.12402270379384368,0.4562917383696835,0.4196855578364728,0.3004762537458975,0.49536177909923085,0.20416196715487167,0.15732945322904068,0.1970093728032692,0.10409408192950573,0.16069180645579617
production_oracle_median,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture > Informational Bottleneck,Informational Bottleneck,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.46471;0.649418,0.464710012150248,0.19598857031682743,strong support / moderately demanding > moderate support / weakly demanding > strong support / moderately demanding,12,0.6629875199289206,0.4669989496120931,0.19598857031682748,0.07784248071617245,0.08067946227938974,0.0792609714977811,0.19598857031682748,0.14051491035737299,0.1135774117236597,0.44687013669483944,0.43955245158150086,0.28409011971461207,0.4978218613465897,0.21808801893879826,0.15852194299556216,0.197734764655269,0.10469665673226183,0.16115251378723905
production_oracle_median,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture > Resource Adaptation,Resource Adaptation,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.46471;0.482084,0.464710012150248,0.14548866510466982,strong support / moderately demanding > moderate support / weakly demanding > strong support / neutral,12,0.7315993190704139,0.586110653965744,0.14548866510466985,0.04596431902112676,0.04930778405405284,0.0476360515375898,0.14548866510466985,0.10896902499228657,0.0720389255234655,0.39272351081224127,0.5352375636642932,0.1713043907606641,0.4851699105471838,0.3435256986921521,0.09527210307517958,0.1536473203160073,0.06181152573781942,0.1240048472856457
production_oracle_median,Global Workspace Theory > Selective Attention > Performance Sensitivity > Performance Degradation,Performance Degradation,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.46471;0.475077,0.464710012150248,0.1433740351909129,strong support / moderately demanding > moderate support / weakly demanding > moderate support / moderately demanding,12,0.6519301767452116,0.5085561415542987,0.14337403519091285,0.041849776208050346,0.04321496458785848,0.04253237039795441,0.14337403519091285,0.10301505882921574,0.12115260186061964,0.4538344427883375,0.42501295535104283,0.24151706600399847,0.4998535848834056,0.25862934911259594,0.08506474079590882,0.1452982724432069,0.05613943820802209,0.11822034615670733
production_oracle_median,Global Workspace Theory > Selective Attention > Performance Sensitivity > Priming Enhancement,Priming Enhancement,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.46471;0.467417,0.464710012150248,0.1410623996866858,strong support / moderately demanding > moderate support / weakly demanding > moderate support / weakly undemanding,12,0.7130628635221106,0.5720004638354247,0.14106239968668588,0.042445907428407245,0.045053510541126995,0.04374970898476712,0.14106239968668588,0.10445145028561995,0.08233292029013095,0.40920843237551696,0.5084586473343521,0.1831836029570916,0.4896318664149674,0.327184530627941,0.08749941796953421,0.1473132055595921,0.05703404439103404,0.11914420863445618
production_oracle_median,Global Workspace Theory > Selective Attention > Performance Sensitivity > Coupling,Coupling,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.46471;0.467417,0.464710012150248,0.1410623996866858,strong support / moderately demanding > moderate support / weakly demanding > moderate support / weakly undemanding,12,0.7130628635221106,0.5720004638354247,0.14106239968668588,0.042445907428407245,0.045053510541126995,0.04374970898476712,0.14106239968668588,0.10445145028561995,0.08233292029013095,0.40920843237551696,0.5084586473343521,0.1831836029570916,0.4896318664149674,0.327184530627941,0.08749941796953421,0.1473132055595921,0.05703404439103404,0.11914420863445618
production_oracle_median,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Feature Binding,Feature Binding,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.528258;0.398112,0.3981124863501848,0.1365764862585166,strong support / moderately demanding > strong support / weakly demanding > moderate support / neutral,12,0.7152872138001464,0.5787107275416298,0.1365764862585166,0.039994549373413,0.04245943630709843,0.041226992840255716,0.1365764862585166,0.10140045836267608,0.08106137062568357,0.40730283114834015,0.5116357982259763,0.1774846510885029,0.48760924273973466,0.3349061061717625,0.08245398568051136,0.14303281196749335,0.05369026570498396,0.11561280174645229
production_oracle_median,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Adaptive Learning,Adaptive Learning,Global Workspace Theory > Selective Attention,Selective Attention,3,0.649418;0.528258;0.249932,0.2499324334357257,0.08574183109310095,strong support / moderately demanding > strong support / weakly demanding > moderate support / moderately undemanding,12,0.8356570614811135,0.7499152303880126,0.08574183109310096,0.021468184084108652,0.02381231246236873,0.02264024827323869,0.08574183109310096,0.07512207990775406,0.027008601441022503,0.274668674155728,0.6983227244032495,0.06254239199188084,0.37508475524021323,0.5623728527679059,0.045280496546477374,0.10608867348096278,0.027591666175338016,0.08292356086280964
production_oracle_median,Global Workspace Theory > Integration > Wiring Convergence,Wiring Convergence,Global Workspace Theory > Integration,Integration,2,0.649418;0.649418,0.6494180536299956,0.42174380838057185,strong support / moderately demanding > strong support / moderately demanding,2,0.7778079788930352,0.35606417051246336,0.42174380838057185,0.3713298182069402,0.4069670954700052,0.3891484568384727,0.4217438083805718,0.3090053315510437,0.049369294243597886,0.34564545372673383,0.6049852520296684,0.4146533524978018,0.4585649539794695,0.12678169352272858,0.7782969136769453,0.42644031150471723,0.5079590718987537,0.34954438661304266
production_oracle_median,Global Workspace Theory > Integration > Holistic Dependency,Holistic Dependency,Global Workspace Theory > Integration,Integration,2,0.649418;0.523618,0.5236180323235409,0.340047003397122,strong support / moderately demanding > strong support / weakly undemanding,2,0.8499854219540306,0.5099384185569085,0.3400470033971221,0.25669535065435634,0.3195917632098946,0.28814355693212546,0.3400470033971221,0.2655168250939671,0.022504373626310244,0.2550204088393183,0.7224752175343714,0.24016035360650384,0.4998024556731754,0.2600371907203208,0.5762871138642509,0.3688200561436027,0.36508995518443255,0.2974270250271311
extreme_0p9_0p1,Global Workspace Theory > Representationality > Conceptual Representations > Activation Steering Effects,Activation Steering Effects,Global Workspace Theory > Representationality,Representationality,3,0.8;0.8;0.8,0.8,0.5120000000000001,weak support / strongly undemanding > strong support / weakly demanding > moderate support / weakly demanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Representationality > Conceptual Representations > Probe-Detectable Themes,Probe-Detectable Themes,Global Workspace Theory > Representationality,Representationality,3,0.8;0.8;0.8,0.8,0.5120000000000001,weak support / strongly undemanding > strong support / weakly demanding > moderate support / strongly demanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Representationality > Conceptual Representations > Concept-Specific Ablation Effects,Concept-Specific Ablation Effects,Global Workspace Theory > Representationality,Representationality,3,0.8;0.8;0.8,0.8,0.5120000000000001,weak support / strongly undemanding > strong support / weakly demanding > strong support / strongly demanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Representationality > Propositional Representations > Logical Inference,Logical Inference,Global Workspace Theory > Representationality,Representationality,3,0.8;0.8;0.8,0.8,0.5120000000000001,weak support / strongly undemanding > strong support / moderately demanding > strong support / moderately demanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Representationality > World Modelling > Model Isomorphism,Model Isomorphism,Global Workspace Theory > Representationality,Representationality,3,0.8;0.8;0.8,0.8,0.5120000000000001,weak support / strongly undemanding > strong support / strongly demanding > strong support / weakly demanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Representationality > World Modelling > Broad Predictive Training,Broad Predictive Training,Global Workspace Theory > Representationality,Representationality,3,0.8;0.8;0.8,0.8,0.5120000000000001,weak support / strongly undemanding > strong support / strongly demanding > weak support / moderately undemanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Representationality > Isomorphic Representations > Somatotopic Neural Maps,Somatotopic Neural Maps,Global Workspace Theory > Representationality,Representationality,3,0.8;0.8;0.8,0.8,0.5120000000000001,weak support / strongly undemanding > moderate support / weakly demanding > moderate support / weakly undemanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Representationality > Isomorphic Representations > Has Retinotopic Neural Maps,Has Retinotopic Neural Maps,Global Workspace Theory > Representationality,Representationality,3,0.8;0.8;0.8,0.8,0.5120000000000001,weak support / strongly undemanding > moderate support / weakly demanding > strong support / weakly undemanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Hierarchical Organization > Concrete-Abstract Separation,Concrete-Abstract Separation,Global Workspace Theory > Hierarchical Organization,Hierarchical Organization,2,0.8;0.8,0.8,0.6400000000000001,weak support / moderately undemanding > strong support / neutral,1,0.8200000000000001,0.18000000000000002,0.64,0.9704623931955767,0.9704623931955769,0.9704623931955768,0.64,0.48127444510181316,0.03239999999999998,0.2951999999999999,0.6724000000000001,0.6723999999999999,0.2952,0.032400000000000005,1.9409247863911534,0.64,1.2521345578507312,0.5325868465318573
extreme_0p9_0p1,Global Workspace Theory > Coherence > Autonomous Subparts > Functional Subparts,Functional Subparts,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > weak undermining / neutral > moderate support / neutral,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Autonomous Subparts > Conflicting Subparts,Conflicting Subparts,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > weak undermining / neutral > moderate support / strongly demanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Autonomous Subparts > Information Transfer,Information Transfer,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > weak undermining / neutral > moderate support / moderately undemanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Autonomous Subparts > Learning Transfer,Learning Transfer,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > weak undermining / neutral > moderate support / weakly undemanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Autonomous Subparts > Information Transfer Architecture,Information Transfer Architecture,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > weak undermining / neutral > moderate support / moderately demanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Point of View > Perspective-relative Representations,Perspective-relative Representations,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > moderate support / moderately demanding > strong support / moderately demanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Point of View > Stable Personality,Stable Personality,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > moderate support / moderately demanding > weak support / moderately demanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Common Representational Scheme > Authoritative Representational Scheme,Authoritative Representational Scheme,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > moderate support / weakly demanding > moderate support / moderately demanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Common Representational Scheme > Unified Egocentric Representations,Unified Egocentric Representations,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > moderate support / weakly demanding > strong support / weakly demanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Common Representational Scheme > Distinguishes Self-Produced from Other-Produced Behavior,Distinguishes Self-Produced from Other-Produced Behavior,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > moderate support / weakly demanding > moderate support / neutral,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Social Coherence > Stable Personality,Stable Personality,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > moderate support / neutral > moderate support / moderately demanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Social Coherence > Persistence Seeking,Persistence Seeking,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > moderate support / neutral > weak support / weakly undemanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Coherence > Social Coherence > Stable Social Interactions,Stable Social Interactions,Global Workspace Theory > Coherence,Coherence,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / strongly demanding > moderate support / neutral > strong support / weakly demanding,13,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Modularity > Cross-Modal Learning Deficits,Cross-Modal Learning Deficits,Global Workspace Theory > Modularity,Modularity,2,0.8;0.8,0.8,0.6400000000000001,weak support / moderately demanding > strong support / moderately undemanding,6,0.8200000000000001,0.18000000000000002,0.64,0.9704623931955767,0.9704623931955769,0.9704623931955768,0.64,0.48127444510181316,0.03239999999999998,0.2951999999999999,0.6724000000000001,0.6723999999999999,0.2952,0.032400000000000005,1.9409247863911534,0.64,1.2521345578507312,0.5325868465318573
extreme_0p9_0p1,Global Workspace Theory > Modularity > Selective Competence Disruption,Selective Competence Disruption,Global Workspace Theory > Modularity,Modularity,2,0.8;0.8,0.8,0.6400000000000001,weak support / moderately demanding > strong support / moderately demanding,6,0.8200000000000001,0.18000000000000002,0.64,0.9704623931955767,0.9704623931955769,0.9704623931955768,0.64,0.48127444510181316,0.03239999999999998,0.2951999999999999,0.6724000000000001,0.6723999999999999,0.2952,0.032400000000000005,1.9409247863911534,0.64,1.2521345578507312,0.5325868465318573
extreme_0p9_0p1,Global Workspace Theory > Modularity > Poorly Intraconnected Networks,Poorly Intraconnected Networks,Global Workspace Theory > Modularity,Modularity,2,0.8;0.8,0.8,0.6400000000000001,weak support / moderately demanding > moderate support / moderately demanding,6,0.8200000000000001,0.18000000000000002,0.64,0.9704623931955767,0.9704623931955769,0.9704623931955768,0.64,0.48127444510181316,0.03239999999999998,0.2951999999999999,0.6724000000000001,0.6723999999999999,0.2952,0.032400000000000005,1.9409247863911534,0.64,1.2521345578507312,0.5325868465318573
extreme_0p9_0p1,Global Workspace Theory > Modularity > Dedicated Speech Systems,Dedicated Speech Systems,Global Workspace Theory > Modularity,Modularity,2,0.8;0.8,0.8,0.6400000000000001,weak support / moderately demanding > moderate support / moderately demanding,6,0.8200000000000001,0.18000000000000002,0.64,0.9704623931955767,0.9704623931955769,0.9704623931955768,0.64,0.48127444510181316,0.03239999999999998,0.2951999999999999,0.6724000000000001,0.6723999999999999,0.2952,0.032400000000000005,1.9409247863911534,0.64,1.2521345578507312,0.5325868465318573
extreme_0p9_0p1,Global Workspace Theory > Modularity > Dedicated Action Systems,Dedicated Action Systems,Global Workspace Theory > Modularity,Modularity,2,0.8;0.8,0.8,0.6400000000000001,weak support / moderately demanding > strong support / weakly undemanding,6,0.8200000000000001,0.18000000000000002,0.64,0.9704623931955767,0.9704623931955769,0.9704623931955768,0.64,0.48127444510181316,0.03239999999999998,0.2951999999999999,0.6724000000000001,0.6723999999999999,0.2952,0.032400000000000005,1.9409247863911534,0.64,1.2521345578507312,0.5325868465318573
extreme_0p9_0p1,Global Workspace Theory > Modularity > Dedicated Sensory Systems,Dedicated Sensory Systems,Global Workspace Theory > Modularity,Modularity,2,0.8;0.8,0.8,0.6400000000000001,weak support / moderately demanding > strong support / moderately undemanding,6,0.8200000000000001,0.18000000000000002,0.64,0.9704623931955767,0.9704623931955769,0.9704623931955768,0.64,0.48127444510181316,0.03239999999999998,0.2951999999999999,0.6724000000000001,0.6723999999999999,0.2952,0.032400000000000005,1.9409247863911534,0.64,1.2521345578507312,0.5325868465318573
extreme_0p9_0p1,Global Workspace Theory > Complexity > Functional Diversity > Diversity of Tasks,Diversity of Tasks,Global Workspace Theory > Complexity,Complexity,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / weakly undemanding > moderate support / weakly demanding > strong support / weakly demanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Complexity > Functional Diversity > Variability of Responses to Stimuli,Variability of Responses to Stimuli,Global Workspace Theory > Complexity,Complexity,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / weakly undemanding > moderate support / weakly demanding > weak support / moderately undemanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Complexity > Informational Complexity > Optimized Componentry,Optimized Componentry,Global Workspace Theory > Complexity,Complexity,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / weakly undemanding > strong support / moderately demanding > weak support / neutral,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Complexity > Informational Complexity > Compressibility,Compressibility,Global Workspace Theory > Complexity,Complexity,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / weakly undemanding > strong support / moderately demanding > moderate support / neutral,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Complexity > Structural Complexity > Functional Specialization,Functional Specialization,Global Workspace Theory > Complexity,Complexity,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / weakly undemanding > strong support / strongly demanding > strong support / neutral,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
