system,node_key,indicator,top_feature,depth,n_ratings,chi2,kl,cov94,obs_p0,obs_p1,obs_p2,obs_p3,obs_p4,obs_p5,obs_p6,pred_p0,pred_p1,pred_p2,pred_p3,pred_p4,pred_p5,pred_p6
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Non-Linear Capabilities > Self-Sustained Activity,Self-Sustained Activity,Selective Attention,3,4,21.66334324075187,1.8568314989570622,True,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.4752954211960338,0.07336907213651052,0.04575345448329705,0.06503862033335775,0.08310049949762552,0.0898074771815619,0.1676354551716134
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Adaptive Focus > Task Focus,Task Focus,Selective Attention,3,4,11.262758077610254,1.0228218539235554,True,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.46679492941933304,0.07495864256600464,0.04788595195661884,0.06899101975700783,0.086404928182006,0.09006144104010036,0.1649030870789294
2024 Leading Chat LLMs,Global Workspace Theory > Selective Attention > Non-Linear Capabilities > Threshold Activation,Threshold Activation,Selective Attention,3,3,18.511714488336175,1.8973241880362415,False,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.4738744172582548,0.07513455280442805,0.04752269079497053,0.06791472888306097,0.08479386570264791,0.0885165624491014,0.16224318210753647
Chicken,Global Workspace Theory > Coherence > Common Representational Scheme > Authoritative Representational Scheme,Authoritative Representational Scheme,Coherence,3,2,15.696953326703392,2.1635524121558682,True,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.4655626154382481,0.07485081334267728,0.04783841993460259,0.0690121303664791,0.08656440106872204,0.09041589008318307,0.16575572976608793
Chicken,Global Workspace Theory > Coherence > Autonomous Subparts > Conflicting Subparts,Conflicting Subparts,Coherence,3,2,15.947084900135131,2.1776523520861266,True,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.46417612409506814,0.07410690036178828,0.04718550445057,0.06802156289766825,0.08624557167662747,0.0913839410257534,0.16888039549252445
Chicken,Global Workspace Theory > Coherence > Common Representational Scheme > Distinguishes Self-Produced from Other-Produced Behavior,Distinguishes Self-Produced from Other-Produced Behavior,Coherence,3,2,14.11673436941017,2.0356000078649013,True,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.46843485718117894,0.0745173652325504,0.04730216795363731,0.06796220906908104,0.08561039974175709,0.09014865703668731,0.16602434378510794
Chicken,Global Workspace Theory > Coherence > Autonomous Subparts > Functional Subparts,Functional Subparts,Coherence,3,1,13.689212383773535,2.6871133729399346,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.462418805520211,0.07390459880948758,0.04711401038951688,0.06807716941342966,0.08657887610328928,0.0919272334922416,0.16997930627182395
Chicken,Global Workspace Theory > Coherence > Autonomous Subparts > Information Transfer,Information Transfer,Coherence,3,2,21.319847689751597,2.456157649586763,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.466205514635171,0.07406572826879722,0.04701111707472903,0.06764307242046283,0.08576385346114172,0.09101382649451681,0.16829688764518144
Chicken,Global Workspace Theory > Coherence > Autonomous Subparts > Information Transfer Architecture,Information Transfer Architecture,Coherence,3,2,10.94693442120918,1.8607589706864107,True,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.45956685463340313,0.07423302431257567,0.04764314146690204,0.06911623855118122,0.0875236070266294,0.09219446465336541,0.1697226693559432
Chicken,Global Workspace Theory > Coherence > Autonomous Subparts > Learning Transfer,Learning Transfer,Coherence,3,2,21.728701801388038,2.473538181327947,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4683118430139675,0.07280678160962134,0.04565886466014224,0.0653718187891772,0.08428611125632705,0.09173086567830552,0.17183371499245914
