dgp,fit,leaf,nuisance_truth,design,estimand,system,node_key,node_name,node_type,top_feature,depth,fanout,subtree_indicator_count,subtree_rating_count,z_true,prior_p_z1,posterior_p_z1,prior_entropy,posterior_entropy,entropy_reduction,relative_entropy_reduction,brier,log_score,neg_log_score
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Selective Attention > Capability Attention Modulation,Capability Attention Modulation,feature,Selective Attention,2,2,2,4,1,0.5297406598838114,0.13746422087222276,0.6913771222437427,0.4003334710150974,0.2910436512286453,0.42096222432717234,0.7439679702755617,-1.9843916075748655,1.9843916075748655
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,Chicken,Global Workspace Theory > Integration,Integration,feature,Integration,1,2,2,4,1,0.3782271175231424,0.8415540486837199,0.6631895406177672,0.4370839039480534,0.22610563666971384,0.3409366746934735,0.025105119488521017,-0.17250503843737455,0.17250503843737455
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality,Representationality,feature,Representationality,1,4,8,30,1,0.8747449737790987,0.5674577213128034,0.3772661222228169,0.6840182792871763,-0.3067521570643594,-0.8130922417761876,0.18709282285191248,-0.5665890322911672,0.5665890322911672
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Conceptual Representations,Conceptual Representations,feature,Representationality,2,3,3,11,1,0.7920300059098643,0.9773234161233655,0.5112546147534314,0.10828063024251683,0.40297398451091454,0.7882060579644087,0.0005142274563140405,-0.022937651908661195,0.022937651908661195
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Propositional Representations,Propositional Representations,feature,Representationality,2,1,1,4,1,0.7839477824098874,0.5337414069035159,0.5218657782113378,0.6908684841345724,-0.16900270592323452,-0.32384324280178073,0.21739707563631272,-0.6278438140470911,0.6278438140470911
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > World Modelling,World Modelling,feature,Representationality,2,2,2,7,1,0.7107112276341973,0.9898069685327725,0.601513631745414,0.056886667077500334,0.5446269646679136,0.9054274681815072,0.00010389789049188996,-0.010245336144850271,0.010245336144850271
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Representationality > Isomorphic Representations,Isomorphic Representations,feature,Representationality,2,2,2,8,0,0.6928790190926256,0.23744725371100567,0.6167776971464367,0.5481195228961964,0.06865817425024034,0.11131753720650403,0.056381198294898696,-0.27108359743210614,0.27108359743210614
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Hierarchical Organization,Hierarchical Organization,feature,Hierarchical Organization,1,1,1,3,1,0.6495371700235225,0.18041812188017192,0.6477326782378771,0.4720269130021233,0.17570576523575376,0.27126277728298676,0.6717144549424248,-1.7124782225175479,1.7124782225175479
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence,Coherence,feature,Coherence,1,4,13,48,1,0.17119957314955098,0.05679084759746878,0.4577831992855692,0.21804456002171807,0.23973863926385114,0.5236947088446994,0.8896435051759014,-2.868380100085865,2.868380100085865
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Autonomous Subparts,Autonomous Subparts,feature,Coherence,2,5,5,18,0,0.48190971463131826,0.00021205397697647007,0.6924925208382462,0.0020057260433100337,0.6904867947949361,0.9971036134211497,4.49668891515373e-08,-0.0002120764635999846,0.0002120764635999846
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Point of View,Point of View,feature,Coherence,2,2,2,7,1,0.4061794630822321,0.0075943549782879136,0.6754378041089772,0.044628555464227934,0.6308092486447493,0.9339264767344478,0.9848689642709605,-4.880350073691948,4.880350073691948
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Common Representational Scheme,Common Representational Scheme,feature,Coherence,2,3,3,11,1,0.3659344274178174,0.1383838004885702,0.6567564059778644,0.4020187315550022,0.25473767442286227,0.38787238632804144,0.7423824752605199,-1.977724291142267,1.977724291142267
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Coherence > Social Coherence,Social Coherence,feature,Coherence,2,3,3,12,1,0.47011516560778527,0.23970462671741144,0.6913599088726066,0.5507392181296986,0.14062069074290795,0.20339723049925856,0.5780490546349106,-1.4283478356112214,1.4283478356112214
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Modularity,Modularity,feature,Modularity,1,6,6,24,0,0.26597114940784095,5.614866482325495e-05,0.5792103479935047,0.0006057025752786937,0.578604645418226,0.9989542614744765,3.152672561434228e-09,-5.615024121857494e-05,5.615024121857494e-05
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity,Complexity,feature,Complexity,1,3,8,30,1,0.44926543358967064,0.15908792888834572,0.6879903175765232,0.4381543579332182,0.24983595964330496,0.3631387728294831,0.7071331113412919,-1.838298217740234,1.838298217740234
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Functional Diversity,Functional Diversity,feature,Complexity,2,2,2,7,1,0.49515441680151456,0.17844855848595567,0.6931002204717904,0.46903279030263567,0.22406743016915476,0.3232828724489988,0.6749467710538043,-1.7234549070502636,1.7234549070502636
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Informational Complexity,Informational Complexity,feature,Complexity,2,4,2,7,0,0.5076336875606835,0.013377378185487284,0.6930306296602893,0.07100005316767537,0.622030576492614,0.8975513489173225,0.00017895424711755105,-0.01346766138139618,0.01346766138139618
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Informational Complexity > Efficient Problem-Solving,Efficient Problem-Solving,feature,Complexity,3,0,0,0,1,0.5660116155193303,0.10988565860654145,0.6844066181490709,0.3462762118760117,0.3381304062730592,0.49404900143646896,0.7923035407543105,-2.2083149210236948,2.2083149210236948
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Informational Complexity > Efficient Network Topology,Efficient Network Topology,feature,Complexity,3,0,0,0,1,0.6040537873890238,0.13170933740087734,0.6713337228413871,0.38962321698939917,0.281710505851988,0.41962811678767165,0.7539286747568235,-2.0271577737265485,2.0271577737265485
exact_latent_tree,full_exact_tree,three_state_binomial_2,exact_tree_production_medians,current_gwt_rater_design,internal_z_probability,2024 Leading Chat LLMs,Global Workspace Theory > Complexity > Structural Complexity,Structural Complexity,feature,Complexity,2,4,4,16,1,0.4144186688619266,0.9824506516117326,0.6784264760010471,0.08834187543157224,0.5900846005694749,0.86978415708022,0.000307979628852783,-0.017705163867350462,0.017705163867350462
