alternative,replicate,C_true,J,K,C_post_mean,C_post_median,C_post_sd,C_central_80_low,C_central_80_high,C_central_95_low,C_central_95_high,C_contraction,bias,abs_error,squared_error,covered_80,covered_95
latent_leaf_continuous_propensity,2116,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2117,0.1,4,5,0.10556622412036062,0.07796536384566667,0.09565286396748324,0.011830211881851568,0.23833325527798496,0.0024837413829382066,0.355121380485687,0.6790679696563264,0.005566224120360619,0.005566224120360619,3.098285095808435e-05,1,1
latent_leaf_continuous_propensity,2118,0.1,4,5,0.10556622412036062,0.07796536384566667,0.09565286396748324,0.011830211881851568,0.23833325527798496,0.0024837413829382066,0.355121380485687,0.6790679696563264,0.005566224120360619,0.005566224120360619,3.098285095808435e-05,1,1
latent_leaf_continuous_propensity,2119,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2120,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2121,0.1,4,5,0.24094906307650277,0.2209542498137081,0.15026736093420742,0.05765579277017465,0.45089377698953315,0.016577333765312785,0.5761621772076227,1.0667924352991172,0.14094906307650276,0.14094906307650276,0.019866638382143954,1,1
latent_leaf_continuous_propensity,2122,0.1,4,5,0.10556816352944563,0.07796681730247641,0.09565458184656636,0.011830441513125548,0.23833761596230546,0.0024837967810818324,0.355127785835472,0.6790801653879825,0.005568163529445627,0.005568163529445627,3.100444509064838e-05,1,1
latent_leaf_continuous_propensity,2123,0.1,4,5,0.24091984647891657,0.22091918591891066,0.15026940952809106,0.05762956190760498,0.450870832332592,0.016565982105553385,0.5761477533585881,1.0668069788729477,0.14091984647891656,0.14091984647891656,0.019858403131641413,1,1
latent_leaf_continuous_propensity,2124,0.1,4,5,0.106255643178383,0.07848520307287911,0.09625908695014664,0.011912338930498504,0.2398825188218384,0.002503564220607091,0.35737910706601966,0.6833717258944687,0.006255643178382994,0.006255643178382994,3.913307157524969e-05,1,1
latent_leaf_continuous_propensity,2125,0.1,4,5,0.16128386942444922,0.13366051551980046,0.1244441849420107,0.024620039475133696,0.3373108618218849,0.005826779072871905,0.4640852118897833,0.8834660719916871,0.06128386942444922,0.06128386942444922,0.0037557126516329416,1,1
latent_leaf_continuous_propensity,2126,0.1,4,5,0.24095558071019674,0.2209606478976565,0.15027053462098605,0.05765807303409361,0.45090468524976934,0.01657812721771765,0.5761750559520286,1.0668149662401438,0.14095558071019673,0.14095558071019673,0.019868475733348785,1,1
latent_leaf_continuous_propensity,2127,0.1,4,5,0.16132147895471394,0.13370348077557753,0.12445461405584952,0.02463511439681856,0.33736154690634806,0.0058311735586343404,0.4641332203038592,0.8835401113551321,0.06132147895471393,0.06132147895471393,0.0037603237811934236,1,1
latent_leaf_continuous_propensity,2128,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2129,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2130,0.1,4,5,0.24087759080890428,0.22087131562801626,0.15026510723823655,0.0575987816356101,0.4508260507802695,0.01655305327604845,0.5761075507504804,1.0667764356449125,0.14087759080890427,0.14087759080890427,0.01984649559212107,1,1
latent_leaf_continuous_propensity,2131,0.1,4,5,0.16132147895471394,0.13370348077557753,0.12445461405584952,0.02463511439681856,0.33736154690634806,0.0058311735586343404,0.4641332203038592,0.8835401113551321,0.06132147895471393,0.06132147895471393,0.0037603237811934236,1,1
latent_leaf_continuous_propensity,2132,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2133,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2134,0.1,4,5,0.16128012051342852,0.13365718343130747,0.12444164361633447,0.024619310858189362,0.3373034795966919,0.005826587026350242,0.46407559206505644,0.8834480303691405,0.061280120513428515,0.061280120513428515,0.0037552531701403225,1,1
latent_leaf_continuous_propensity,2135,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2136,0.1,4,5,0.16128386942444922,0.13366051551980046,0.1244441849420107,0.024620039475133696,0.3373108618218849,0.005826779072871905,0.4640852118897833,0.8834660719916871,0.06128386942444922,0.06128386942444922,0.0037557126516329416,1,1
latent_leaf_continuous_propensity,2137,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2138,0.1,4,5,0.1512610352347813,0.1220634155138864,0.12167205240712083,0.02089942887197384,0.32370591991539716,0.004780892325663863,0.45182499902299395,0.8637858832968055,0.05126103523478129,0.05126103523478129,0.0026276937333414886,1,1
latent_leaf_continuous_propensity,2139,0.1,4,5,0.34087948256612227,0.3313871139516276,0.16662799801522452,0.12567410748924368,0.5673766964106399,0.05077426719897984,0.6828010611819023,1.1829414364274793,0.24087948256612227,0.24087948256612227,0.0580229251213228,0,1
latent_leaf_continuous_propensity,2140,0.1,4,5,0.106255643178383,0.07848520307287911,0.09625908695014664,0.011912338930498504,0.2398825188218384,0.002503564220607091,0.35737910706601966,0.6833717258944687,0.006255643178382994,0.006255643178382994,3.913307157524969e-05,1,1
latent_leaf_continuous_propensity,2141,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2142,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2143,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2144,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2145,0.1,4,5,0.23201755829655502,0.21007484767738224,0.1506261307878698,0.05032661578038793,0.4435447026312313,0.013641204132971079,0.5715447661846126,1.0693394485927623,0.132017558296555,0.132017558296555,0.0174286356985843,1,1
latent_leaf_continuous_propensity,2146,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2147,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2148,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2149,0.1,4,5,0.1062615539597295,0.0784896294043255,0.09626432729778103,0.011913037714870478,0.23989580522078569,0.002503732876777067,0.35739858851911804,0.6834089286721042,0.006261553959729493,0.006261553959729493,3.92070579906041e-05,1,1
latent_leaf_continuous_propensity,2150,0.1,4,5,0.16265246943093034,0.1348925802730975,0.12534636344467132,0.024896462304526745,0.33997370656821824,0.005900141857981831,0.46750183528113115,0.8898709039920921,0.06265246943093034,0.06265246943093034,0.00392533192579366,1,1
latent_leaf_continuous_propensity,2151,0.1,4,5,0.16132147895471394,0.13370348077557753,0.12445461405584952,0.02463511439681856,0.33736154690634806,0.0058311735586343404,0.4641332203038592,0.8835401113551321,0.06132147895471393,0.06132147895471393,0.0037603237811934236,1,1
latent_leaf_continuous_propensity,2152,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2153,0.1,4,5,0.16132147895471394,0.13370348077557753,0.12445461405584952,0.02463511439681856,0.33736154690634806,0.0058311735586343404,0.4641332203038592,0.8835401113551321,0.06132147895471393,0.06132147895471393,0.0037603237811934236,1,1
latent_leaf_continuous_propensity,2154,0.1,4,5,0.106255643178383,0.07848520307287911,0.09625908695014664,0.011912338930498504,0.2398825188218384,0.002503564220607091,0.35737910706601966,0.6833717258944687,0.006255643178382994,0.006255643178382994,3.913307157524969e-05,1,1
latent_leaf_continuous_propensity,2155,0.1,4,5,0.10625958360993878,0.07848815391432733,0.09626258043032242,0.011912804777320955,0.23989137640722535,0.002503676655709377,0.35739209486338913,0.6833965271433975,0.006259583609938779,0.006259583609938779,3.9182386969814196e-05,1,1
latent_leaf_continuous_propensity,2156,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2157,0.1,4,5,0.3374322726382729,0.3278446354234491,0.16550403855319376,0.1238190954081446,0.5624349586606853,0.04977252129727596,0.677525665726871,1.1749621158070669,0.2374322726382729,0.2374322726382729,0.05637408409017516,0,1
latent_leaf_continuous_propensity,2158,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2159,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2160,0.1,4,5,0.10625761334949232,0.07848667847051312,0.09626083364778029,0.011912571849197199,0.23988694760758072,0.002503620436986107,0.357385601045701,0.683384126217538,0.006257613349492319,0.006257613349492319,3.915772483174448e-05,1,1
latent_leaf_continuous_propensity,2161,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2162,0.1,4,5,0.16132147895471394,0.13370348077557753,0.12445461405584952,0.02463511439681856,0.33736154690634806,0.0058311735586343404,0.4641332203038592,0.8835401113551321,0.06132147895471393,0.06132147895471393,0.0037603237811934236,1,1
latent_leaf_continuous_propensity,2163,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2164,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2165,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2166,0.1,4,5,0.24095558071019674,0.2209606478976565,0.15027053462098605,0.05765807303409361,0.45090468524976934,0.01657812721771765,0.5761750559520286,1.0668149662401438,0.14095558071019673,0.14095558071019673,0.019868475733348785,1,1
latent_leaf_continuous_propensity,2167,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2168,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2169,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2170,0.1,4,5,0.24095558071019674,0.2209606478976565,0.15027053462098605,0.05765807303409361,0.45090468524976934,0.01657812721771765,0.5761750559520286,1.0668149662401438,0.14095558071019673,0.14095558071019673,0.019868475733348785,1,1
latent_leaf_continuous_propensity,2171,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2172,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2173,0.1,4,5,0.16132147895471394,0.13370348077557753,0.12445461405584952,0.02463511439681856,0.33736154690634806,0.0058311735586343404,0.4641332203038592,0.8835401113551321,0.06132147895471393,0.06132147895471393,0.0037603237811934236,1,1
latent_leaf_continuous_propensity,2174,0.1,4,5,0.16261837005050436,0.13485267674731163,0.12533848315586538,0.024881939661356687,0.3399302432843865,0.005895879555434953,0.46746346351886414,0.8898149594913444,0.06261837005050436,0.06261837005050436,0.003921060267781901,1,1
latent_leaf_continuous_propensity,2175,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2176,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2177,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2178,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2179,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2180,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2181,0.1,4,5,0.10556622412036062,0.07796536384566667,0.09565286396748324,0.011830211881851568,0.23833325527798496,0.0024837413829382066,0.355121380485687,0.6790679696563264,0.005566224120360619,0.005566224120360619,3.098285095808435e-05,1,1
latent_leaf_continuous_propensity,2182,0.1,4,5,0.16128386942444922,0.13366051551980046,0.1244441849420107,0.024620039475133696,0.3373108618218849,0.005826779072871905,0.4640852118897833,0.8834660719916871,0.06128386942444922,0.06128386942444922,0.0037557126516329416,1,1
latent_leaf_continuous_propensity,2183,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2184,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2185,0.1,4,5,0.1055642847981093,0.07796391043380475,0.09565114617065627,0.011829982259769308,0.23832889460640624,0.0024836859870812447,0.35511497497534394,0.6790557745086311,0.00556428479810929,0.00556428479810929,3.096126531447014e-05,1,1
latent_leaf_continuous_propensity,2186,0.1,4,5,0.24094906307650277,0.2209542498137081,0.15026736093420742,0.05765579277017465,0.45089377698953315,0.016577333765312785,0.5761621772076227,1.0667924352991172,0.14094906307650276,0.14094906307650276,0.019866638382143954,1,1
latent_leaf_continuous_propensity,2187,0.1,4,5,0.10625761334949232,0.07848667847051312,0.09626083364778029,0.011912571849197199,0.23988694760758072,0.002503620436986107,0.357385601045701,0.683384126217538,0.006257613349492319,0.006257613349492319,3.915772483174448e-05,1,1
latent_leaf_continuous_propensity,2188,0.1,4,5,0.10556622412036062,0.07796536384566667,0.09565286396748324,0.011830211881851568,0.23833325527798496,0.0024837413829382066,0.355121380485687,0.6790679696563264,0.005566224120360619,0.005566224120360619,3.098285095808435e-05,1,1
latent_leaf_continuous_propensity,2189,0.1,4,5,0.10556622412036062,0.07796536384566667,0.09565286396748324,0.011830211881851568,0.23833325527798496,0.0024837413829382066,0.355121380485687,0.6790679696563264,0.005566224120360619,0.005566224120360619,3.098285095808435e-05,1,1
latent_leaf_continuous_propensity,2190,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2191,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2192,0.1,4,5,0.2409133293561882,0.22091278795722258,0.15026623561616922,0.057627282864002094,0.4508599217218033,0.016565189325888692,0.5761348710015844,1.0667844463335627,0.1409133293561882,0.1409133293561882,0.01985656639024557,1,1
latent_leaf_continuous_propensity,2193,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2194,0.1,4,5,0.24094906307650277,0.2209542498137081,0.15026736093420742,0.05765579277017465,0.45089377698953315,0.016577333765312785,0.5761621772076227,1.0667924352991172,0.14094906307650276,0.14094906307650276,0.019866638382143954,1,1
latent_leaf_continuous_propensity,2195,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2196,0.1,4,5,0.16131772915342965,0.13370014820212922,0.12445207259462085,0.02463438524520943,0.3373541665616582,0.005830981333478732,0.4641236042927979,0.8835220687702586,0.061317729153429645,0.061317729153429645,0.0037598639085333558,1,1
latent_leaf_continuous_propensity,2197,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2198,0.1,4,5,0.10556234556268441,0.07796245706688726,0.09564942845607798,0.011829752646878133,0.23832453394756206,0.0024836305935107914,0.3551085693044194,0.6790435799448433,0.005562345562684409,0.005562345562684409,3.093968815871494e-05,1,1
latent_leaf_continuous_propensity,2199,0.1,4,5,0.1613139795592259,0.1336968157668526,0.12444953127768203,0.024633656136203847,0.33734678620747244,0.005830789120087911,0.46411398788347197,0.8835040272097416,0.061313979559225906,0.061313979559225906,0.0037594040893891723,1,1
latent_leaf_continuous_propensity,2200,0.1,4,5,0.10556622412036062,0.07796536384566667,0.09565286396748324,0.011830211881851568,0.23833325527798496,0.0024837413829382066,0.355121380485687,0.6790679696563264,0.005566224120360619,0.005566224120360619,3.098285095808435e-05,1,1
latent_leaf_continuous_propensity,2201,0.1,4,20,0.10556232401487664,0.07796244091791148,0.09564940936930758,0.011829750095578415,0.23832448549289928,0.002483629978016586,0.3551084981238038,0.6790434444422155,0.005562324014876635,0.005562324014876635,3.093944844647333e-05,1,1
latent_leaf_continuous_propensity,2202,0.1,4,20,0.10556232401487664,0.07796244091791148,0.09564940936930758,0.011829750095578415,0.23832448549289928,0.002483629978016586,0.3551084981238038,0.6790434444422155,0.005562324014876635,0.005562324014876635,3.093944844647333e-05,1,1
latent_leaf_continuous_propensity,2203,0.1,4,20,0.10556232401487664,0.07796244091791148,0.09564940936930758,0.011829750095578415,0.23832448549289928,0.002483629978016586,0.3551084981238038,0.6790434444422155,0.005562324014876635,0.005562324014876635,3.093944844647333e-05,1,1
latent_leaf_continuous_propensity,2204,0.1,4,20,0.10556232401487664,0.07796244091791148,0.09564940936930758,0.011829750095578415,0.23832448549289928,0.002483629978016586,0.3551084981238038,0.6790434444422155,0.005562324014876635,0.005562324014876635,3.093944844647333e-05,1,1
latent_leaf_continuous_propensity,2205,0.1,4,20,0.10556232401487656,0.07796244091791152,0.09564940936930759,0.01182975009557842,0.23832448549289958,0.0024836299780165868,0.3551084981238048,0.6790434444422156,0.005562324014876552,0.005562324014876552,3.09394484464724e-05,1,1
latent_leaf_continuous_propensity,2206,0.1,4,20,0.16131404242133973,0.13369689814672753,0.12444953200834298,0.024633689950759367,0.33734684502530204,0.005830799205296649,0.4641140144088448,0.8835040323969198,0.061314042421339726,0.061314042421339726,0.0037594117980458476,1,1
latent_leaf_continuous_propensity,2207,0.1,4,20,0.16131404242133973,0.13369689814672753,0.12444953200834298,0.024633689950759367,0.33734684502530204,0.005830799205296649,0.4641140144088448,0.8835040323969198,0.061314042421339726,0.061314042421339726,0.0037594117980458476,1,1
latent_leaf_continuous_propensity,2208,0.1,4,20,0.10556232401487664,0.07796244091791148,0.09564940936930758,0.011829750095578415,0.23832448549289928,0.002483629978016586,0.3551084981238038,0.6790434444422155,0.005562324014876635,0.005562324014876635,3.093944844647333e-05,1,1
latent_leaf_continuous_propensity,2209,0.1,4,20,0.16131404242133973,0.1336968981467275,0.12444953200834298,0.024633689950759367,0.3373468450253018,0.005830799205296649,0.4641140144088441,0.8835040323969198,0.061314042421339726,0.061314042421339726,0.0037594117980458476,1,1
latent_leaf_continuous_propensity,2210,0.1,4,20,0.10556232401487664,0.07796244091791148,0.09564940936930758,0.011829750095578415,0.23832448549289928,0.002483629978016586,0.3551084981238038,0.6790434444422155,0.005562324014876635,0.005562324014876635,3.093944844647333e-05,1,1
latent_leaf_continuous_propensity,2211,0.1,4,20,0.10556232401487656,0.07796244091791157,0.09564940936930758,0.01182975009557842,0.23832448549289978,0.0024836299780165868,0.3551084981238055,0.6790434444422155,0.005562324014876552,0.005562324014876552,3.09394484464724e-05,1,1
latent_leaf_continuous_propensity,2212,0.1,4,20,0.10556232401487659,0.07796244091791152,0.09564940936930759,0.01182975009557842,0.23832448549289947,0.0024836299780165868,0.35510849812380446,0.6790434444422156,0.00556232401487658,0.00556232401487658,3.093944844647271e-05,1,1
latent_leaf_continuous_propensity,2213,0.1,4,20,0.10556232401487656,0.07796244091791157,0.09564940936930759,0.01182975009557842,0.23832448549289978,0.0024836299780165868,0.3551084981238055,0.6790434444422156,0.005562324014876552,0.005562324014876552,3.09394484464724e-05,1,1
latent_leaf_continuous_propensity,2214,0.1,4,20,0.24094922547495978,0.22095444469811903,0.1502673495313078,0.05765593862475631,0.45089390449739664,0.016577396903061193,0.5761622573641407,1.0667923543465605,0.14094922547495978,0.14094922547495978,0.01986668416199105,1,1
latent_leaf_continuous_propensity,2215,0.1,4,20,0.10556232401487664,0.07796244091791148,0.09564940936930758,0.011829750095578415,0.23832448549289928,0.002483629978016586,0.3551084981238038,0.6790434444422155,0.005562324014876635,0.005562324014876635,3.093944844647333e-05,1,1
latent_leaf_continuous_propensity,2216,0.1,4,20,0.1613140424213397,0.13369689814672756,0.124449532008343,0.024633689950759367,0.33734684502530216,0.005830799205296649,0.4641140144088448,0.8835040323969199,0.0613140424213397,0.0613140424213397,0.003759411798045844,1,1
latent_leaf_continuous_propensity,2217,0.1,4,20,0.1613140424213398,0.1336968981467274,0.12444953200834297,0.024633689950759357,0.3373468450253016,0.005830799205296645,0.46411401440884303,0.8835040323969198,0.06131404242133978,0.06131404242133978,0.0037594117980458545,1,1
latent_leaf_continuous_propensity,2218,0.1,4,20,0.16131404242133968,0.13369689814672758,0.12444953200834304,0.02463368995075937,0.3373468450253024,0.00583079920529665,0.46411401440884625,0.8835040323969202,0.06131404242133967,0.06131404242133967,0.0037594117980458406,1,1
latent_leaf_continuous_propensity,2219,0.1,4,20,0.10556232401487664,0.07796244091791148,0.09564940936930758,0.011829750095578415,0.23832448549289928,0.002483629978016586,0.3551084981238038,0.6790434444422155,0.005562324014876635,0.005562324014876635,3.093944844647333e-05,1,1
latent_leaf_continuous_propensity,2220,0.1,4,20,0.10556232401487656,0.07796244091791152,0.09564940936930759,0.01182975009557842,0.23832448549289958,0.0024836299780165868,0.3551084981238048,0.6790434444422156,0.005562324014876552,0.005562324014876552,3.09394484464724e-05,1,1
latent_leaf_continuous_propensity,2221,0.1,4,20,0.24094922547495978,0.22095444469811903,0.1502673495313078,0.05765593862475633,0.45089390449739664,0.01657739690306119,0.5761622573641407,1.0667923543465605,0.14094922547495978,0.14094922547495978,0.01986668416199105,1,1
